Count;Season;gameId;X;Y;;;;;;;;
0;nhl05.json;200;0.5416667;0.30769232;;0,5416667;0,30769232;;0,5416667;0,30769232;;-0,058736063
58;nhl05.json;274;0.5;0.44117647;;0,5;0,44117647;;0,5;0,44117647
59;nhl05.json;275;0.6666667;0.5294118;;0,6666667;0,5294118;;0,6666667;0,5294118
60;nhl05.json;277;0.20588236;0.2777778;;0,20588236;0,2777778;;0,20588236;0,2777778
61;nhl05.json;278;0.6;0.81578946;;0,6;0,81578946;;0,6;0,81578946
62;nhl05.json;279;0.5882353;0.5;;0,5882353;0,5;;0,5882353;0,5
63;nhl05.json;280;0.6388889;0.5;;0,6388889;0,5;;0,6388889;0,5
64;nhl05.json;281;0.475;0.5263158;;0,475;0,5263158;;0,475;0,5263158
65;nhl05.json;282;0.8125;0.42105263;;0,8125;0,42105263;;0,8125;0,42105263
66;nhl05.json;283;0.65789473;0.68421054;;0,65789473;0,68421054;;0,65789473;0,68421054
67;nhl05.json;285;0.7941176;0.625;;0,7941176;0,625;;0,7941176;0,625
68;nhl05.json;286;0.5;0.3888889;;0,5;0,3888889;;0,5;0,3888889
69;nhl05.json;287;0.57894737;0.5;;0,57894737;0,5;;0,57894737;0,5
70;nhl05.json;289;0.5;0.7631579;;0,5;0,7631579;;0,5;0,7631579
71;nhl05.json;290;0.65789473;0.2631579;;0,65789473;0,2631579;;0,65789473;0,2631579
72;nhl05.json;291;0.3888889;0.61904764;;0,3888889;0,61904764;;0,3888889;0,61904764
73;nhl05.json;292;0.6111111;0.47368422;;0,6111111;0,47368422;;0,6111111;0,47368422
74;nhl05.json;293;0.6;0.4473684;;0,6;0,4473684;;0,6;0,4473684
75;nhl05.json;295;0.6944444;0.45;;0,6944444;0,45;;0,6944444;0,45
76;nhl05.json;296;0.8235294;0.5263158;;0,8235294;0,5263158;;0,8235294;0,5263158
77;nhl05.json;297;0.5952381;0.8055556;;0,5952381;0,8055556;;0,5952381;0,8055556
78;nhl05.json;298;0.36842105;0.725;;0,36842105;0,725;;0,36842105;0,725
79;nhl05.json;299;0.47368422;0.7941176;;0,47368422;0,7941176;;0,47368422;0,7941176
80;nhl05.json;300;0.675;0.6315789;;0,675;0,6315789;;0,675;0,6315789
81;nhl05.json;301;0.5;0.4;;0,5;0,4;;0,5;0,4
82;nhl05.json;302;0.42105263;0.54761904;;0,42105263;0,54761904;;0,42105263;0,54761904
83;nhl05.json;303;0.25;0.7619048;;0,25;0,7619048;;0,25;0,7619048
84;nhl05.json;304;0.5263158;0.475;;0,5263158;0,475;;0,5263158;0,475
85;nhl05.json;305;0.6136364;0.475;;0,6136364;0,475;;0,6136364;0,475
86;nhl05.json;306;0.5;0.7631579;;0,5;0,7631579;;0,5;0,7631579
87;nhl05.json;307;0.5;0.25;;0,5;0,25;;0,5;0,25
88;nhl05.json;308;0.65;0.45;;0,65;0,45;;0,65;0,45
89;nhl05.json;311;0.6666667;0.45;;0,6666667;0,45;;0,6666667;0,45
90;nhl05.json;312;0.6904762;0.28947368;;0,6904762;0,28947368;;0,6904762;0,28947368
91;nhl05.json;313;0.42857143;0.4;;0,42857143;0,4;;0,42857143;0,4
92;nhl05.json;314;0.52272725;0.7105263;;0,52272725;0,7105263;;0,52272725;0,7105263
93;nhl05.json;316;0.8333333;0.725;;0,8333333;0,725;;0,8333333;0,725
94;nhl05.json;318;0.42857143;0.5217391;;0,42857143;0,5217391;;0,42857143;0,5217391
95;nhl05.json;320;0.4318182;0.61904764;;0,4318182;0,61904764;;0,4318182;0,61904764
96;nhl05.json;322;0.54347825;0.5;;0,54347825;0,5;;0,54347825;0,5
97;nhl05.json;323;0.5;0.3809524;;0,5;0,3809524;;0,5;0,3809524
98;nhl05.json;324;0.72727275;0.5952381;;0,72727275;0,5952381;;0,72727275;0,5952381
99;nhl05.json;325;0.675;0.45454547;;0,675;0,45454547;;0,675;0,45454547
100;nhl05.json;326;0.75;0.23809524;;0,75;0,23809524;;0,75;0,23809524
101;nhl05.json;327;0.6086956;0.5;;0,6086956;0,5;;0,6086956;0,5
102;nhl05.json;328;0.6458333;0.42857143;;0,6458333;0,42857143;;0,6458333;0,42857143
103;nhl05.json;329;0.6818182;0.47619048;;0,6818182;0,47619048;;0,6818182;0,47619048
104;nhl05.json;330;0.7631579;0.70454544;;0,7631579;0,70454544;;0,7631579;0,70454544
105;nhl05.json;331;0.52380955;0.5625;;0,52380955;0,5625;;0,52380955;0,5625
106;nhl05.json;332;0.84210527;0.52272725;;0,84210527;0,52272725;;0,84210527;0,52272725
107;nhl05.json;333;0.47619048;0.275;;0,47619048;0,275;;0,47619048;0,275
108;nhl05.json;334;0.36363637;0.45454547;;0,36363637;0,45454547;;0,36363637;0,45454547
109;nhl05.json;335;0.5;0.6904762;;0,5;0,6904762;;0,5;0,6904762
110;nhl05.json;336;0.5681818;0.22727273;;0,5681818;0,22727273;;0,5681818;0,22727273
111;nhl05.json;339;0.5681818;0.70454544;;0,5681818;0,70454544;;0,5681818;0,70454544
112;nhl05.json;340;0.675;0.45652175;;0,675;0,45652175;;0,675;0,45652175
113;nhl05.json;341;0.4347826;0.73913044;;0,4347826;0,73913044;;0,4347826;0,73913044
114;nhl05.json;342;0.4090909;0.39130434;;0,4090909;0,39130434;;0,4090909;0,39130434
115;nhl05.json;344;0.2173913;0.26190478;;0,2173913;0,26190478;;0,2173913;0,26190478
116;nhl05.json;345;0.7083333;0.45454547;;0,7083333;0,45454547;;0,7083333;0,45454547
117;nhl05.json;346;0.5;0.6904762;;0,5;0,6904762;;0,5;0,6904762
118;nhl05.json;347;0.85;0.4375;;0,85;0,4375;;0,85;0,4375
119;nhl05.json;349;0.65909094;0.775;;0,65909094;0,775;;0,65909094;0,775
120;nhl05.json;350;0.67391306;0.42857143;;0,67391306;0,42857143;;0,67391306;0,42857143
121;nhl05.json;351;0.52;0.6956522;;0,52;0,6956522;;0,52;0,6956522
122;nhl05.json;352;0.5869565;0.39130434;;0,5869565;0,39130434;;0,5869565;0,39130434
123;nhl05.json;353;0.54;0.4347826;;0,54;0,4347826;;0,54;0,4347826
124;nhl05.json;354;0.5869565;0.6666667;;0,5869565;0,6666667;;0,5869565;0,6666667
125;nhl05.json;355;0.4347826;0.70454544;;0,4347826;0,70454544;;0,4347826;0,70454544
126;nhl05.json;356;0.45833334;0.4090909;;0,45833334;0,4090909;;0,45833334;0,4090909
127;nhl05.json;357;0.72;0.6875;;0,72;0,6875;;0,72;0,6875
128;nhl05.json;358;0.6041667;0.375;;0,6041667;0,375;;0,6041667;0,375
129;nhl05.json;360;0.6041667;0.41666666;;0,6041667;0,41666666;;0,6041667;0,41666666
130;nhl05.json;361;0.85714287;0.6666667;;0,85714287;0,6666667;;0,85714287;0,6666667
131;nhl05.json;362;0.65909094;0.5208333;;0,65909094;0,5208333;;0,65909094;0,5208333
132;nhl05.json;363;0.54545456;0.42;;0,54545456;0,42;;0,54545456;0,42
133;nhl05.json;364;0.7380952;0.62;;0,7380952;0,62;;0,7380952;0,62
134;nhl05.json;365;0.6041667;0.58;;0,6041667;0,58;;0,6041667;0,58
135;nhl05.json;366;0.64;0.6041667;;0,64;0,6041667;;0,64;0,6041667
136;nhl05.json;367;0.5576923;0.62;;0,5576923;0,62;;0,5576923;0,62
137;nhl05.json;368;0.67391306;0.5652174;;0,67391306;0,5652174;;0,67391306;0,5652174
138;nhl05.json;370;0.67391306;0.4347826;;0,67391306;0,4347826;;0,67391306;0,4347826
139;nhl05.json;371;0.39130434;0.66;;0,39130434;0,66;;0,39130434;0,66
140;nhl05.json;372;0.48;0.53846157;;0,48;0,53846157;;0,48;0,53846157
141;nhl05.json;373;0.59615386;0.46;;0,59615386;0,46;;0,59615386;0,46
142;nhl05.json;374;0.25;0.28;;0,25;0,28;;0,25;0,28
143;nhl05.json;375;0.6730769;0.4;;0,6730769;0,4;;0,6730769;0,4
144;nhl05.json;376;0.75;0.5;;0,75;0,5;;0,75;0,5
145;nhl05.json;378;0.36;0.375;;0,36;0,375;;0,36;0,375
146;nhl05.json;379;0.5576923;0.65384614;;0,5576923;0,65384614;;0,5576923;0,65384614
147;nhl05.json;380;0.59615386;0.7307692;;0,59615386;0,7307692;;0,59615386;0,7307692
148;nhl05.json;381;0.40384614;0.8636364;;0,40384614;0,8636364;;0,40384614;0,8636364
149;nhl05.json;383;0.82608694;0.63461536;;0,82608694;0,63461536;;0,82608694;0,63461536
150;nhl05.json;385;0.41666666;0.63461536;;0,41666666;0,63461536;;0,41666666;0,63461536
151;nhl05.json;386;0.36;0.6851852;;0,36;0,6851852;;0,36;0,6851852
152;nhl05.json;387;0.44;0.6111111;;0,44;0,6111111;;0,44;0,6111111
153;nhl05.json;388;0.6111111;0.3846154;;0,6111111;0,3846154;;0,6111111;0,3846154
154;nhl05.json;391;0.63461536;0.6111111;;0,63461536;0,6111111;;0,63461536;0,6111111
155;nhl05.json;394;0.5185185;0.68;;0,5185185;0,68;;0,5185185;0,68
156;nhl05.json;395;0.5;0.44230768;;0,5;0,44230768;;0,5;0,44230768
157;nhl05.json;396;0.6296296;0.44642857;;0,6296296;0,44642857;;0,6296296;0,44642857
158;nhl05.json;397;0.5;0.7037037;;0,5;0,7037037;;0,5;0,7037037
159;nhl05.json;398;0.6111111;0.59615386;;0,6111111;0,59615386;;0,6111111;0,59615386
160;nhl05.json;399;0.66071427;0.48;;0,66071427;0,48;;0,66071427;0,48
161;nhl05.json;400;0.8333333;0.4074074;;0,8333333;0,4074074;;0,8333333;0,4074074
162;nhl05.json;401;0.53571427;0.42592594;;0,53571427;0,42592594;;0,53571427;0,42592594
163;nhl05.json;402;0.58928573;0.58928573;;0,58928573;0,58928573;;0,58928573;0,58928573
164;nhl05.json;403;0.5192308;0.2826087;;0,5192308;0,2826087;;0,5192308;0,2826087
165;nhl05.json;404;0.46153846;0.4107143;;0,46153846;0,4107143;;0,46153846;0,4107143
166;nhl05.json;406;0.6785714;0.56;;0,6785714;0,56;;0,6785714;0,56
167;nhl05.json;407;0.65384614;0.5185185;;0,65384614;0,5185185;;0,65384614;0,5185185
168;nhl05.json;408;0.7708333;0.3846154;;0,7708333;0,3846154;;0,7708333;0,3846154
169;nhl05.json;409;0.62068963;0.53846157;;0,62068963;0,53846157;;0,62068963;0,53846157
170;nhl05.json;410;0.7;0.39285713;;0,7;0,39285713;;0,7;0,39285713
171;nhl05.json;411;0.5740741;0.43103448;;0,5740741;0,43103448;;0,5740741;0,43103448
172;nhl05.json;413;0.58928573;0.27083334;;0,58928573;0,27083334;;0,58928573;0,27083334
173;nhl05.json;414;0.4814815;0.37931034;;0,4814815;0,37931034;;0,4814815;0,37931034
174;nhl05.json;415;0.46153846;0.37037036;;0,46153846;0,37037036;;0,46153846;0,37037036
175;nhl05.json;416;0.5714286;0.6923077;;0,5714286;0,6923077;;0,5714286;0,6923077
176;nhl05.json;417;0.6666667;0.78;;0,6666667;0,78;;0,6666667;0,78
177;nhl05.json;418;0.6666667;0.6034483;;0,6666667;0,6034483;;0,6666667;0,6034483
178;nhl05.json;421;0.39655173;0.2962963;;0,39655173;0,2962963;;0,39655173;0,2962963
179;nhl05.json;422;0.6896552;0.37037036;;0,6896552;0,37037036;;0,6896552;0,37037036
180;nhl05.json;425;0.71153843;0.5689655;;0,71153843;0,5689655;;0,71153843;0,5689655
181;nhl05.json;426;0.6034483;0.75;;0,6034483;0,75;;0,6034483;0,75
182;nhl05.json;428;0.5;0.6785714;;0,5;0,6785714;;0,5;0,6785714
183;nhl05.json;429;0.35714287;0.6034483;;0,35714287;0,6034483;;0,35714287;0,6034483
184;nhl05.json;430;0.6666667;0.4814815;;0,6666667;0,4814815;;0,6666667;0,4814815
185;nhl05.json;432;0.5;0.6481481;;0,5;0,6481481;;0,5;0,6481481
186;nhl05.json;433;0.5833333;0.36666667;;0,5833333;0,36666667;;0,5833333;0,36666667
187;nhl05.json;436;0.63793105;0.4642857;;0,63793105;0,4642857;;0,63793105;0,4642857
188;nhl05.json;439;0.55;0.51666665;;0,55;0,51666665;;0,55;0,51666665
189;nhl05.json;440;0.7;0.37931034;;0,7;0,37931034;;0,7;0,37931034
190;nhl05.json;441;0.8148148;0.5833333;;0,8148148;0,5833333;;0,8148148;0,5833333
191;nhl05.json;442;0.41935483;0.7096774;;0,41935483;0,7096774;;0,41935483;0,7096774
192;nhl05.json;443;0.26923078;0.36666667;;0,26923078;0,36666667;;0,26923078;0,36666667
193;nhl05.json;444;0.6551724;0.6875;;0,6551724;0,6875;;0,6551724;0,6875
194;nhl05.json;445;0.44827586;0.55172414;;0,44827586;0,55172414;;0,44827586;0,55172414
195;nhl05.json;447;0.625;0.56666666;;0,625;0,56666666;;0,625;0,56666666
196;nhl05.json;448;0.3548387;0.7222222;;0,3548387;0,7222222;;0,3548387;0,7222222
197;nhl05.json;449;0.6785714;0.31034482;;0,6785714;0,31034482;;0,6785714;0,31034482
198;nhl05.json;450;0.6551724;0.4642857;;0,6551724;0,4642857;;0,6551724;0,4642857
