match_id,team,teams,venue,venue_country,venue_location,competition,match_status,series_no,comp_match_no,captain,wicketkeeper,umpire1,umpire2,umpire3,umpire4,player1_of_match_team,player1_of_match,player2_of_match_team,player2_of_match,player3_of_match_team,player3_of_match,player4_of_match_team,player4_of_match,toss_winner,season_start_year,season_end_year,start_date,end_date,inns_per_side,overs_per_inns,days_for_match,winner,result_type,winning_margin,follow_on,reduced_balls,amended_target,amended_balls,innings,wickets,declared,runs,wides,noballs,byes,legbyes,penalties,time,team_batted,rest_days
20050217_00001_Aucklnd,Australia,1,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,1,1,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}","Bowden, BF","Hill, AL",NA,NA,Australia,"Ponting, RT {b1974-12-19}",NA,NA,NA,NA,NA,NA,Australia,2004,2005,2005-02-17,2005-02-17,1,20,0,Australia,runs,44,0,NA,NA,NA,1,5,0,214,3,0,0,9,0,89,1,0
20050217_00001_Aucklnd,New Zealand,2,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,1,1,"Fleming, SP {b1973-4-1}","McCullum, BB {b1981-9-27}","Bowden, BF","Hill, AL",NA,NA,Australia,"Ponting, RT {b1974-12-19}",NA,NA,NA,NA,NA,NA,Australia,2004,2005,2005-02-17,2005-02-17,1,20,0,Australia,runs,44,0,NA,NA,NA,1,10,0,170,2,0,0,0,0,76,1,0
20050613_00002_RoseBwl,England,1,Southampton Rose Bowl,England,England,Other bilateral,ordinary,2,1,"Vaughan, MP {b1974-10-29}","Jones, GO {b1976-7-14}","Llong, NJ","Lloyds, JW",NA,NA,England,"Pietersen, KP {b1980-6-27}",NA,NA,NA,NA,NA,NA,England,2005,2005,2005-06-13,2005-06-13,1,20,0,England,runs,100,0,NA,NA,NA,1,8,0,179,3,2,0,1,0,79,1,0
20050613_00002_RoseBwl,Australia,2,Southampton Rose Bowl,England,England,Other bilateral,ordinary,2,1,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}","Llong, NJ","Lloyds, JW",NA,NA,England,"Pietersen, KP {b1980-6-27}",NA,NA,NA,NA,NA,NA,England,2005,2005,2005-06-13,2005-06-13,1,20,0,England,runs,100,0,NA,NA,NA,1,10,0,79,1,2,1,2,0,64,1,0
20051021_00003_Wandrer,South Africa,1,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,3,1,"Smith, GC {b1981-2-1}","Boucher, MV {b1976-12-3}","Howell, IL","Jerling, BG",NA,NA,New Zealand,"Patel, JS {b1980-5-7}",NA,NA,NA,NA,NA,NA,New Zealand,2005,2006,2005-10-21,2005-10-21,1,20,0,New Zealand,wickets,5,0,NA,NA,NA,1,10,0,133,1,4,1,2,0,83,1,0
20051021_00003_Wandrer,New Zealand,2,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,3,1,"Fleming, SP {b1973-4-1}","McCullum, BB {b1981-9-27}","Howell, IL","Jerling, BG",NA,NA,New Zealand,"Patel, JS {b1980-5-7}",NA,NA,NA,NA,NA,NA,New Zealand,2005,2006,2005-10-21,2005-10-21,1,20,0,New Zealand,wickets,5,0,NA,NA,NA,1,5,0,134,3,4,1,3,0,81,1,0
20060109_00004_Gabba,Australia,1,Brisbane ('Gabba),Australia,Australia,Other bilateral,ordinary,4,1,"Ponting, RT {b1974-12-19}","Haddin, BJ {b1977-10-23}","Oxenford, BNJ","Parry, RL",NA,NA,Australia,"Martyn, DR {b1971-10-21}",NA,NA,NA,NA,NA,NA,Australia,2005,2006,2006-01-09,2006-01-09,1,20,0,Australia,runs,95,0,NA,NA,NA,1,3,0,209,8,0,4,3,0,82,1,0
20060109_00004_Gabba,South Africa,2,Brisbane ('Gabba),Australia,Australia,Other bilateral,ordinary,4,1,"Smith, GC {b1981-2-1}","Boucher, MV {b1976-12-3}","Oxenford, BNJ","Parry, RL",NA,NA,Australia,"Martyn, DR {b1971-10-21}",NA,NA,NA,NA,NA,NA,Australia,2005,2006,2006-01-09,2006-01-09,1,20,0,Australia,runs,95,0,NA,NA,NA,1,10,0,114,1,0,0,0,0,78,1,0
20060216_00005_Aucklnd,West Indies,1,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,5,1,"Chanderpaul, S {b1974-8-16}","Ramdin, D {b1985-3-13}","Bowden, BF","Hill, AL",NA,NA,West Indies,"Smith, DR {b1983-4-12}",NA,NA,NA,NA,NA,NA,New Zealand,2005,2006,2006-02-16,2006-02-16,1,20,0,New Zealand,awarded to Team 2 after bowl-out,0,0,NA,NA,NA,1,7,0,126,2,2,1,5,0,80,1,0
20060216_00005_Aucklnd,New Zealand,2,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,5,1,"Fleming, SP {b1973-4-1}","McCullum, BB {b1981-9-27}","Bowden, BF","Hill, AL",NA,NA,West Indies,"Smith, DR {b1983-4-12}",NA,NA,NA,NA,NA,NA,New Zealand,2005,2006,2006-02-16,2006-02-16,1,20,0,New Zealand,awarded to Team 2 after bowl-out,0,0,NA,NA,NA,1,8,0,126,5,0,0,5,0,85,1,0
20060224_00006_Wandrer,South Africa,1,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,6,1,"Smith, GC {b1981-2-1}","de Villiers, AB {b1984-2-17}","Hurter, KH","Erasmus, M",NA,NA,South Africa,"Smith, GC {b1981-2-1}",NA,NA,NA,NA,NA,NA,South Africa,2005,2006,2006-02-24,2006-02-24,1,20,0,South Africa,runs,2,0,NA,NA,NA,1,4,0,201,4,0,3,10,0,89,1,0
20060224_00006_Wandrer,Australia,2,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,6,1,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}","Hurter, KH","Erasmus, M",NA,NA,South Africa,"Smith, GC {b1981-2-1}",NA,NA,NA,NA,NA,NA,South Africa,2005,2006,2006-02-24,2006-02-24,1,20,0,South Africa,runs,2,0,NA,NA,NA,1,7,0,199,5,0,0,3,0,95,1,0
20060615_00007_RoseBwl,Sri Lanka,1,Southampton Rose Bowl,England,England,Other bilateral,ordinary,7,1,"Jayawardena, DPMD {b1977-5-27}","Sangakkara, KC {b1977-10-27}","Llong, NJ","Gould, IJ",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,Sri Lanka,2006,2006,2006-06-15,2006-06-15,1,20,0,Sri Lanka,runs,2,0,NA,NA,NA,1,10,0,163,6,2,1,3,0,95,1,0
20060615_00007_RoseBwl,England,2,Southampton Rose Bowl,England,England,Other bilateral,ordinary,7,1,"Strauss, AJ {b1977-3-2}","Jones, GO {b1976-7-14}","Llong, NJ","Gould, IJ",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,Sri Lanka,2006,2006,2006-06-15,2006-06-15,1,20,0,Sri Lanka,runs,2,0,NA,NA,NA,1,5,0,161,6,1,0,6,0,85,1,0
20060828_00008_Bristol,England,1,Bristol,England,England,Other bilateral,ordinary,8,1,"Strauss, AJ {b1977-3-2}","Read, CMW {b1978-8-10}","Hartley, PJ","Llong, NJ",NA,NA,Pakistan,Shahid Afridi (P) {b1980-3-1},NA,NA,NA,NA,NA,NA,England,2006,2006,2006-08-28,2006-08-28,1,20,0,Pakistan,wickets,5,0,NA,NA,NA,1,7,0,144,2,1,1,7,0,78,1,0
20060828_00008_Bristol,Pakistan,2,Bristol,England,England,Other bilateral,ordinary,8,1,Inzamam-ul-Haq {b1970-3-3},Kamran Akmal {b1982-1-13},"Hartley, PJ","Llong, NJ",NA,NA,Pakistan,Shahid Afridi (P) {b1980-3-1},NA,NA,NA,NA,NA,NA,England,2006,2006,2006-08-28,2006-08-28,1,20,0,Pakistan,wickets,5,0,NA,NA,NA,1,5,0,148,7,1,0,2,0,79,1,0
20061128_00009_Khulna,Bangladesh,1,Khulna,Bangladesh,Bangladesh,Other bilateral,ordinary,9,1,Shahriar Nafees {b1986-1-25},Mushfiqur Rahim {b1988-9-1},Enamul Haque,Nadir Shah,NA,NA,Bangladesh,Mashrafe Mortaza {b1983-10-5},NA,NA,NA,NA,NA,NA,Zimbabwe,2006,2007,2006-11-28,2006-11-28,1,20,0,Bangladesh,runs,43,0,NA,NA,NA,1,10,0,166,7,2,0,3,0,92,1,0
20061128_00009_Khulna,Zimbabwe,2,Khulna,Bangladesh,Bangladesh,Other bilateral,ordinary,9,1,"Utseya, P {b1985-3-26}","Taylor, BRM {b1986-2-6}",Enamul Haque,Nadir Shah,NA,NA,Bangladesh,Mashrafe Mortaza {b1983-10-5},NA,NA,NA,NA,NA,NA,Zimbabwe,2006,2007,2006-11-28,2006-11-28,1,20,0,Bangladesh,runs,43,0,NA,NA,NA,1,9,0,123,3,0,0,2,0,74,1,0
20061201_00010_Wandrer,South Africa,1,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,10,1,"Smith, GC {b1981-2-1}","de Villiers, AB {b1984-2-17}","Howell, IL","Jerling, BG",NA,NA,India,"Karthik, KD {b1985-6-1}",NA,NA,NA,NA,NA,NA,South Africa,2006,2007,2006-12-01,2006-12-01,1,20,0,India,wickets,6,0,NA,NA,NA,1,9,0,126,8,1,0,4,0,85,1,0
20061201_00010_Wandrer,India,2,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,10,1,"Sehwag, V {b1978-10-20}","Dhoni, MS {b1981-7-7}","Howell, IL","Jerling, BG",NA,NA,India,"Karthik, KD {b1985-6-1}",NA,NA,NA,NA,NA,NA,South Africa,2006,2007,2006-12-01,2006-12-01,1,20,0,India,wickets,6,0,NA,NA,NA,1,4,0,127,3,1,0,7,0,96,1,0
20061222_00011_WelltnS,New Zealand,1,Wellington (WT Stadium),New Zealand,New Zealand,Other bilateral,ordinary,11,1,"Fleming, SP {b1973-4-1}","McGlashan, PD {b1979-6-22}","Hill, AL","Watkin, EA",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,New Zealand,2006,2007,2006-12-22,2006-12-22,1,20,0,Sri Lanka,runs,18,0,NA,45,35,1,8,0,162,4,0,0,8,0,79,1,0
20061222_00011_WelltnS,Sri Lanka,2,Wellington (WT Stadium),New Zealand,New Zealand,Other bilateral,ordinary,11,1,"Jayawardena, DPMD {b1977-5-27}","Sangakkara, KC {b1977-10-27}","Hill, AL","Watkin, EA",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,New Zealand,2006,2007,2006-12-22,2006-12-22,1,20,0,Sri Lanka,runs,18,0,NA,45,35,1,1,0,62,2,0,0,1,0,23,1,0
20061226_00012_Aucklnd,Sri Lanka,1,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,11,2,"Jayawardena, DPMD {b1977-5-27}","Sangakkara, KC {b1977-10-27}","Bowden, BF","Hill, AL",NA,NA,New Zealand,"Franklin, JEC {b1980-11-7}",NA,NA,NA,NA,NA,NA,New Zealand,2006,2007,2006-12-26,2006-12-26,1,20,0,New Zealand,wickets,5,0,NA,NA,NA,1,10,0,115,9,1,0,2,0,77,1,0
20061226_00012_Aucklnd,New Zealand,2,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,11,2,"Fleming, SP {b1973-4-1}","McGlashan, PD {b1979-6-22}","Bowden, BF","Hill, AL",NA,NA,New Zealand,"Franklin, JEC {b1980-11-7}",NA,NA,NA,NA,NA,NA,New Zealand,2006,2007,2006-12-26,2006-12-26,1,20,0,New Zealand,wickets,5,0,NA,NA,NA,1,5,0,116,3,0,4,1,0,80,1,0
20070109_00013_Sydney,Australia,1,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,12,1,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}","Parker, PD","Parry, RL",NA,NA,Australia,"White, CL {b1983-8-18}",NA,NA,NA,NA,NA,NA,Australia,2006,2007,2007-01-09,2007-01-09,1,20,0,Australia,runs,77,0,NA,NA,NA,1,5,0,221,2,0,0,2,0,82,1,0
20070109_00013_Sydney,England,2,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,12,1,"Vaughan, MP {b1974-10-29}","Nixon, PA {b1970-9-21}","Parker, PD","Parry, RL",NA,NA,Australia,"White, CL {b1983-8-18}",NA,NA,NA,NA,NA,NA,Australia,2006,2007,2007-01-09,2007-01-09,1,20,0,Australia,runs,77,0,NA,NA,NA,1,9,0,144,6,1,4,1,0,71,1,0
20070202_00014_Wandrer,Pakistan,1,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,13,1,Younis Khan {b1977-11-29},Zulqarnain Haider {b1986-4-3},"Jerling, BG","Koertzen, RE",NA,NA,South Africa,"Bosman, LE {b1977-4-14}",NA,NA,NA,NA,NA,NA,South Africa,2006,2007,2007-02-02,2007-02-02,1,20,0,South Africa,wickets,10,0,NA,NA,NA,1,8,0,129,7,0,3,9,0,94,1,0
20070202_00014_Wandrer,South Africa,2,Johannesburg (Wanderers),South Africa,South Africa,Other bilateral,ordinary,13,1,"Smith, GC {b1981-2-1}","de Villiers, AB {b1984-2-17}","Jerling, BG","Koertzen, RE",NA,NA,South Africa,"Bosman, LE {b1977-4-14}",NA,NA,NA,NA,NA,NA,South Africa,2006,2007,2007-02-02,2007-02-02,1,20,0,South Africa,wickets,10,0,NA,NA,NA,1,0,0,132,4,3,0,1,0,49,1,0
20070628_00015_TheOval,West Indies,1,The Oval,England,England,Other bilateral,ordinary,14,1,"Gayle, CH {b1979-9-21}","Ramdin, D {b1985-3-13}","Hartley, PJ","Llong, NJ",NA,NA,England,"Collingwood, PD {b1976-5-26}",NA,NA,NA,NA,NA,NA,West Indies,2007,2007,2007-06-28,2007-06-28,1,20,0,West Indies,runs,15,0,NA,NA,NA,1,8,0,208,9,1,1,5,0,90,1,0
20070628_00015_TheOval,England,2,The Oval,England,England,Other bilateral,ordinary,14,1,"Collingwood, PD {b1976-5-26}","Prior, MJ {b1982-2-26}","Hartley, PJ","Llong, NJ",NA,NA,England,"Collingwood, PD {b1976-5-26}",NA,NA,NA,NA,NA,NA,West Indies,2007,2007,2007-06-28,2007-06-28,1,20,0,West Indies,runs,15,0,NA,NA,NA,1,7,0,193,7,0,1,8,0,71,1,0
20070629_00016_TheOval,West Indies,1,The Oval,England,England,Other bilateral,ordinary,14,2,"Gayle, CH {b1979-9-21}","Ramdin, D {b1985-3-13}","Gould, IJ","Llong, NJ",NA,NA,England,"Shah, OA {b1978-10-22}",NA,NA,NA,NA,NA,NA,West Indies,2007,2007,2007-06-29,2007-06-29,1,20,0,England,wickets,5,0,NA,NA,NA,1,7,0,169,4,0,1,2,0,76,1,0
20070629_00016_TheOval,England,2,The Oval,England,England,Other bilateral,ordinary,14,2,"Collingwood, PD {b1976-5-26}","Prior, MJ {b1982-2-26}","Gould, IJ","Llong, NJ",NA,NA,England,"Shah, OA {b1978-10-22}",NA,NA,NA,NA,NA,NA,West Indies,2007,2007,2007-06-29,2007-06-29,1,20,0,England,wickets,5,0,NA,NA,NA,1,5,0,173,15,1,0,5,0,78,1,0
20070901_00017_NairobG,Kenya,1,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,1,"Tikolo, SO {b1971-6-25}","Obuya, DO {b1979-8-14}","D'Mello, R","Modi, SR",NA,NA,Bangladesh,Nazimuddin {b1985-10-1},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-01,2007-09-01,1,20,0,Bangladesh,wickets,5,0,NA,NA,NA,1,7,0,138,5,0,0,1,0,80,1,0
20070901_00017_NairobG,Bangladesh,2,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,1,Mohammad Ashraful {b1984-9-9},Mushfiqur Rahim {b1988-9-1},"D'Mello, R","Modi, SR",NA,NA,Bangladesh,Nazimuddin {b1985-10-1},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-01,2007-09-01,1,20,0,Bangladesh,wickets,5,0,NA,NA,NA,1,5,0,139,4,1,0,1,0,70,1,0
20070902_00018_NairobG,Pakistan,1,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,2,Shoaib Malik {b1982-2-1},Kamran Akmal {b1982-1-13},"D'Mello, R","Modi, SR",NA,NA,Pakistan,Imran Nazir {b1981-12-16},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-02,2007-09-02,1,20,0,Pakistan,runs,30,0,NA,NA,NA,1,7,0,191,2,1,0,0,0,80,1,0
20070902_00018_NairobG,Bangladesh,2,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,2,Mohammad Ashraful {b1984-9-9},Mushfiqur Rahim {b1988-9-1},"D'Mello, R","Modi, SR",NA,NA,Pakistan,Imran Nazir {b1981-12-16},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-02,2007-09-02,1,20,0,Pakistan,runs,30,0,NA,NA,NA,1,7,0,161,5,0,2,3,0,80,1,0
20070904_00019_NairobG,Kenya,1,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,3,"Odoyo, TM {b1978-5-12}","Obuya, DO {b1979-8-14}","Modi, SR","Oyieko, IO",NA,NA,Pakistan,Younis Khan {b1977-11-29},NA,NA,NA,NA,NA,NA,Kenya,2007,2008,2007-09-04,2007-09-04,1,20,0,Pakistan,wickets,8,0,NA,NA,NA,1,10,0,92,1,5,1,3,0,80,1,0
20070904_00019_NairobG,Pakistan,2,Nairobi (Gymkhana),Kenya,Kenya,Kenya Quadrangular,ordinary,15,3,Shoaib Malik {b1982-2-1},Kamran Akmal {b1982-1-13},"Modi, SR","Oyieko, IO",NA,NA,Pakistan,Younis Khan {b1977-11-29},NA,NA,NA,NA,NA,NA,Kenya,2007,2008,2007-09-04,2007-09-04,1,20,0,Pakistan,wickets,8,0,NA,NA,NA,1,2,0,93,4,0,1,0,0,60,1,0
20070911_00020_Wandrer,West Indies,1,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,1,"Sarwan, RR {b1980-6-23}","Ramdin, D {b1985-3-13}","Benson, MR","Harper, DJ",NA,NA,West Indies,"Gayle, CH {b1979-9-21}",NA,NA,NA,NA,NA,NA,South Africa,2007,2008,2007-09-11,2007-09-11,1,20,0,South Africa,wickets,8,0,NA,NA,NA,1,6,0,205,12,1,0,4,0,90,1,0
20070911_00020_Wandrer,South Africa,2,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,1,"Smith, GC {b1981-2-1}","Boucher, MV {b1976-12-3}","Benson, MR","Harper, DJ",NA,NA,West Indies,"Gayle, CH {b1979-9-21}",NA,NA,NA,NA,NA,NA,South Africa,2007,2008,2007-09-11,2007-09-11,1,20,0,South Africa,wickets,8,0,NA,NA,NA,1,2,0,208,23,1,0,4,0,101,1,0
20070912_00021_Kingsmd,Kenya,1,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,2,"Tikolo, SO {b1971-6-25}","Ouma, MA {b1979-11-8}","Doctrove, BR","Taufel, SJA",NA,NA,New Zealand,"Gillespie, MR {b1979-10-17}",NA,NA,NA,NA,NA,NA,New Zealand,2007,2008,2007-09-12,2007-09-12,1,20,0,New Zealand,wickets,9,0,NA,NA,NA,1,10,0,73,6,0,0,2,0,70,1,0
20070912_00021_Kingsmd,New Zealand,2,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,2,"Vettori, DL {b1979-1-27}","McCullum, BB {b1981-9-27}","Doctrove, BR","Taufel, SJA",NA,NA,New Zealand,"Gillespie, MR {b1979-10-17}",NA,NA,NA,NA,NA,NA,New Zealand,2007,2008,2007-09-12,2007-09-12,1,20,0,New Zealand,wickets,9,0,NA,NA,NA,1,1,0,74,4,1,0,5,0,33,1,0
20070912_00022_Kingsmd,Pakistan,1,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,3,Shoaib Malik {b1982-2-1},Kamran Akmal {b1982-1-13},"Davis, SJ","Taufel, SJA",NA,NA,Pakistan,Shahid Afridi (P) {b1980-3-1},NA,NA,NA,NA,NA,NA,Scotland,2007,2008,2007-09-12,2007-09-12,1,20,0,Pakistan,runs,51,0,NA,NA,NA,1,9,0,171,5,0,1,0,0,84,1,0
20070912_00022_Kingsmd,Scotland,2,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,3,"Watson, RR {b1976-11-12}","Smith, CJO {b1972-9-27}","Davis, SJ","Taufel, SJA",NA,NA,Pakistan,Shahid Afridi (P) {b1980-3-1},NA,NA,NA,NA,NA,NA,Scotland,2007,2008,2007-09-12,2007-09-12,1,20,0,Pakistan,runs,51,0,NA,NA,NA,1,10,0,120,5,1,0,7,0,73,1,0
20070912_00023_CapeTn,Australia,1,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,4,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}",Asad Rauf,"Hill, AL",NA,NA,Zimbabwe,"Taylor, BRM {b1986-2-6}",NA,NA,NA,NA,NA,NA,Australia,2007,2008,2007-09-12,2007-09-12,1,20,0,Zimbabwe,wickets,5,0,NA,NA,NA,1,9,0,138,6,0,2,0,0,74,1,0
20070912_00023_CapeTn,Zimbabwe,2,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,4,"Utseya, P {b1985-3-26}","Taylor, BRM {b1986-2-6}",Asad Rauf,"Hill, AL",NA,NA,Zimbabwe,"Taylor, BRM {b1986-2-6}",NA,NA,NA,NA,NA,NA,Australia,2007,2008,2007-09-12,2007-09-12,1,20,0,Zimbabwe,wickets,5,0,NA,NA,NA,1,5,0,139,3,0,0,4,0,80,1,0
20070913_00024_Wandrer,West Indies,1,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,5,"Sarwan, RR {b1980-6-23}","Ramdin, D {b1985-3-13}","Benson, MR","Llong, NJ",NA,NA,Bangladesh,Mohammad Ashraful {b1984-9-9},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-13,2007-09-13,1,20,0,Bangladesh,wickets,6,0,NA,NA,NA,1,8,0,164,8,0,0,2,0,83,1,0
20070913_00024_Wandrer,Bangladesh,2,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,5,Mohammad Ashraful {b1984-9-9},Mushfiqur Rahim {b1988-9-1},"Benson, MR","Llong, NJ",NA,NA,Bangladesh,Mohammad Ashraful {b1984-9-9},NA,NA,NA,NA,NA,NA,Bangladesh,2007,2008,2007-09-13,2007-09-13,1,20,0,Bangladesh,wickets,6,0,NA,NA,NA,1,4,0,165,8,1,0,4,0,78,1,0
20070913_00025_CapeTn,England,1,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,6,"Collingwood, PD {b1976-5-26}","Prior, MJ {b1982-2-26}",Asad Rauf,"Hill, AL",NA,NA,England,"Pietersen, KP {b1980-6-27}",NA,NA,NA,NA,NA,NA,England,2007,2008,2007-09-13,2007-09-13,1,20,0,England,runs,50,0,NA,NA,NA,1,9,0,188,3,0,0,1,0,73,1,0
20070913_00025_CapeTn,Zimbabwe,2,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,6,"Utseya, P {b1985-3-26}","Taylor, BRM {b1986-2-6}",Asad Rauf,"Hill, AL",NA,NA,England,"Pietersen, KP {b1980-6-27}",NA,NA,NA,NA,NA,NA,England,2007,2008,2007-09-13,2007-09-13,1,20,0,England,runs,50,0,NA,NA,NA,1,7,0,138,1,0,0,4,0,76,1,0
20070913_00026_Kingsmd,India,1,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,7,"Dhoni, MS {b1981-7-7}","Dhoni, MS {b1981-7-7}","Davis, SJ","Taufel, SJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scotland,2007,2008,2007-09-13,2007-09-13,1,20,0,abandoned,draw,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
20070913_00026_Kingsmd,Scotland,2,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,7,"Watson, RR {b1976-11-12}","Smith, CJO {b1972-9-27}","Davis, SJ","Taufel, SJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scotland,2007,2008,2007-09-13,2007-09-13,1,20,0,abandoned,draw,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
20070914_00027_Wandrer,Sri Lanka,1,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,8,"Jayawardena, DPMD {b1977-5-27}","Sangakkara, KC {b1977-10-27}","Harper, DJ","Llong, NJ",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,Kenya,2007,2008,2007-09-14,2007-09-14,1,20,0,Sri Lanka,runs,172,0,NA,NA,NA,1,6,0,260,8,2,0,2,0,90,1,0
20070914_00027_Wandrer,Kenya,2,Johannesburg (Wanderers),South Africa,South Africa,Twenty20 World Cup,ordinary,16,8,"Tikolo, SO {b1971-6-25}","Ouma, MA {b1979-11-8}","Harper, DJ","Llong, NJ",NA,NA,Sri Lanka,"Jayasuriya, ST {b1969-6-30}",NA,NA,NA,NA,NA,NA,Kenya,2007,2008,2007-09-14,2007-09-14,1,20,0,Sri Lanka,runs,172,0,NA,NA,NA,1,9,0,88,10,0,0,1,0,76,1,0
20070914_00028_CapeTn,England,1,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,9,"Collingwood, PD {b1976-5-26}","Prior, MJ {b1982-2-26}",Asad Rauf,"Howell, IL",NA,NA,Australia,"Bracken, NW {b1977-9-12}",NA,NA,NA,NA,NA,NA,England,2007,2008,2007-09-14,2007-09-14,1,20,0,Australia,wickets,8,0,NA,NA,NA,1,10,0,135,0,3,0,0,0,84,1,0
20070914_00028_CapeTn,Australia,2,Cape Town,South Africa,South Africa,Twenty20 World Cup,ordinary,16,9,"Ponting, RT {b1974-12-19}","Gilchrist, AC {b1971-11-14}",Asad Rauf,"Howell, IL",NA,NA,Australia,"Bracken, NW {b1977-9-12}",NA,NA,NA,NA,NA,NA,England,2007,2008,2007-09-14,2007-09-14,1,20,0,Australia,wickets,8,0,NA,NA,NA,1,2,0,136,0,0,0,2,0,61,1,0
20070914_00029_Kingsmd,India,1,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,10,"Dhoni, MS {b1981-7-7}","Dhoni, MS {b1981-7-7}","Doctrove, BR","Taufel, SJA",NA,NA,Pakistan,Mohammad Asif {b1982-12-20},NA,NA,NA,NA,NA,NA,Pakistan,2007,2008,2007-09-14,2007-09-14,1,20,0,India,awarded to Team 1 after bowl-out,0,0,NA,NA,NA,1,9,0,141,3,0,0,2,0,78,1,0
20070914_00029_Kingsmd,Pakistan,2,Durban (Kingsmead),South Africa,South Africa,Twenty20 World Cup,ordinary,16,10,Shoaib Malik {b1982-2-1},Kamran Akmal {b1982-1-13},"Doctrove, BR","Taufel, SJA",NA,NA,Pakistan,Mohammad Asif {b1982-12-20},NA,NA,NA,NA,NA,NA,Pakistan,2007,2008,2007-09-14,2007-09-14,1,20,0,India,awarded to Team 1 after bowl-out,0,0,NA,NA,NA,1,7,0,141,5,1,0,3,0,82,1,0
