17;12
13;15
15;15
15;20
15;12
14;10
15;15
9;10
10;13
16;20
15;16
22;18
20;13
14;10
17;18
15;12
17;19
10;10
12;16
18;15
17;17
24;17
18;16
21;16
18;24
19;19
24;19
13;17
23;26
27;17
21;19
11;20
19;20
21;16
11;21
25;20
23;20
23;12
22;22
25;17
20;23
19;19
23;24
24;24
25;14
21;21
12;26
21;25
27;26
22;30
19;26
32;28
30;20
18;25
34;22
22;27
16;24
30;28
23;27
27;27
34;26
28;25
34;29
23;26
15;29
26;20
29;38
34;18
34;28
24;22
23;28
29;34
20;30
31;29
23;23
33;23
22;27
31;25
29;20
31;28
30;24
31;29
38;22
22;29
31;25
31;31
32;34
26;33
26;32
33;30
34;25
32;26
33;34
32;26
15;33
32;26
35;41
35;39
27;34
27;26
36;34
36;37
44;37
38;45
26;28
41;33
28;36
27;35
38;35
20;38
38;31
38;28
38;30
35;37
17;35
31;30
32;40
35;40
44;37
43;35
39;29
43;40
44;48
41;43
40;32
34;40
34;50
41;40
46;37
42;48
47;42
50;44
40;46
30;32
39;40
39;45
44;44
45;49
33;42
30;43
43;41
39;40
48;49
41;36
37;30
31;37
34;45
45;43
40;36
45;36
55;39
53;53
47;41
32;45
22;53
31;30
47;44
48;43
39;55
59;57
56;45
47;48
46;39
47;32
38;54
43;49
55;55
49;50
53;59
55;62
40;41
47;50
55;40
47;48
33;43
52;51
47;35
42;26
60;45
53;52
35;27
55;50
53;45
44;51
57;46
60;62
63;57
52;64
50;57
43;55
55;54
45;47
53;59
50;62
65;41
35;58
54;56
41;56
64;54
54;59
43;60
63;55
53;53
37;47
33;47
62;59
54;51
50;60
41;49
61;47
37;54
53;55
63;38
52;51
43;49
67;71
56;59
61;66
51;56
71;61
39;50
68;51
66;72
73;65
39;42
56;57
58;58
68;62
68;62
71;53
42;58
52;54
59;56
70;63
67;65
51;44
72;60
52;55
68;61
46;66
57;56
63;64
62;74
66;52
72;69
57;45
61;65
62;65
60;54
64;67
45;71
65;68
83;68
66;81
70;71
67;78
64;76
63;66
68;69
77;72
63;57
80;72
64;66
70;73
75;75
85;63
70;68
71;59
60;57
48;63
66;75
68;70
61;61
54;74
59;56
74;82
70;65
48;72
67;59
71;84
80;85
74;76
69;67
86;68
75;69
81;77
59;62
60;80
60;52
76;85
81;82
82;75
84;72
86;54
78;93
84;95
76;77
63;55
84;72
67;64
86;72
80;77
71;79
78;60
82;81
72;71
79;81
76;65
83;90
82;86
73;85
74;70
70;93
88;77
80;87
83;87
55;85
78;85
70;92
90;73
78;85
84;94
76;70
76;84
76;72
86;83
82;68
62;76
89;73
73;56
88;94
90;87
89;78
92;85
74;67
78;75
88;87
93;95
100;92
89;64
98;80
78;85
77;78
94;90
93;86
97;87
70;68
94;98
80;90
102;87
100;82
81;80
66;89
93;87
89;81
66;93
92;103
81;94
66;61
