14;15
14;23
14;10
14;13
24;14
15;22
17;14
20;20
19;15
14;15
7;14
17;8
8;22
17;16
16;11
11;15
13;20
16;17
21;29
16;13
17;23
19;21
23;22
10;13
16;10
19;18
31;18
17;13
27;24
16;21
18;21
24;18
26;23
28;12
16;12
26;20
12;20
21;27
26;21
28;28
12;19
20;35
35;28
28;23
23;23
22;28
25;14
25;16
13;12
23;25
25;22
22;23
30;20
24;27
29;20
27;40
22;24
23;14
28;32
24;27
25;42
25;21
26;26
40;29
26;27
36;20
32;38
27;28
27;28
28;22
26;16
30;33
30;33
23;20
30;26
31;34
30;28
24;37
29;29
31;25
36;44
34;26
28;34
39;34
29;23
41;54
30;36
29;38
41;33
23;24
33;33
41;33
36;40
25;29
25;33
28;40
40;36
37;30
35;20
38;42
42;27
48;42
37;39
27;35
37;29
20;35
36;46
44;38
29;27
47;38
39;47
38;46
37;37
37;41
33;20
31;49
55;44
43;39
38;33
38;31
35;49
41;45
38;39
30;50
36;49
53;41
40;38
32;37
50;50
40;41
38;46
31;37
49;38
53;62
43;50
44;61
48;41
42;37
44;26
45;41
41;55
54;36
51;52
47;38
46;26
37;42
51;56
36;33
39;43
53;65
50;41
54;56
45;56
37;63
46;49
41;45
67;45
39;49
44;65
65;52
45;46
55;51
50;46
46;47
62;44
48;68
67;39
60;55
41;51
68;55
48;50
47;44
49;65
57;70
53;57
55;52
46;65
59;50
51;46
41;71
56;47
49;70
50;40
48;52
58;48
66;52
48;52
54;48
29;54
51;68
59;45
58;40
64;65
60;49
52;47
48;72
60;54
58;56
67;45
58;54
62;56
49;56
62;60
54;72
50;58
69;72
56;62
64;62
51;50
66;74
52;44
62;51
56;49
52;59
34;52
54;57
78;65
76;66
54;60
56;74
64;52
66;69
63;47
67;51
74;64
66;66
65;59
76;69
52;68
69;69
82;56
55;68
61;53
66;60
59;51
79;72
66;55
66;66
52;62
53;75
85;73
71;71
67;40
74;87
50;62
59;64
64;72
75;84
64;72
55;86
63;55
78;71
55;65
66;76
89;72
76;73
87;92
81;78
69;69
79;80
91;93
76;71
69;79
82;73
80;72
68;72
47;69
76;60
57;59
81;80
74;75
95;69
57;49
87;85
75;82
85;61
95;61
71;60
59;61
82;96
84;76
59;76
77;73
94;78
71;78
66;70
90;91
78;91
51;73
82;78
99;65
81;51
67;80
75;94
80;65
86;100
63;64
67;82
73;83
82;65
83;85
82;84
84;96
65;96
78;88
74;69
71;102
63;85
89;84
98;86
98;53
84;86
84;100
76;91
65;69
100;76
63;79
66;83
93;96
