10;22
16;20
17;15
15;21
11;17
15;23
13;14
10;13
11;20
24;17
7;7
19;15
13;12
24;24
17;13
15;15
16;15
10;20
18;7
14;19
12;20
26;15
18;22
14;20
16;17
16;24
20;17
7;22
17;14
18;11
20;16
20;14
21;23
19;24
24;19
26;28
13;20
21;15
27;20
8;15
15;26
22;20
19;11
26;27
16;22
19;29
21;20
16;24
21;28
11;11
22;29
25;22
22;28
22;23
12;30
18;23
23;26
23;20
23;26
22;24
21;28
24;29
24;30
14;23
20;24
25;31
22;30
21;27
17;28
32;26
25;15
25;25
23;25
31;27
29;27
19;15
24;30
28;31
24;17
26;31
26;24
34;27
25;34
29;29
19;30
28;33
31;35
40;30
24;32
35;28
38;36
27;30
30;24
32;26
35;28
25;24
36;27
33;26
37;30
31;36
29;31
30;42
35;29
27;29
33;29
40;29
39;33
32;33
36;33
41;37
41;31
36;41
33;32
34;33
29;37
43;37
34;29
36;45
29;36
45;31
44;46
36;42
37;38
31;47
33;31
33;35
34;43
39;31
42;47
38;48
47;38
39;41
44;45
44;35
44;49
47;41
33;45
51;51
32;37
40;39
37;46
34;35
24;35
44;35
48;35
37;39
24;37
41;40
42;34
34;39
35;34
47;51
39;43
24;36
53;50
42;41
53;40
47;41
35;43
37;37
37;43
44;50
34;37
45;40
44;39
43;47
44;52
55;57
47;49
40;57
40;41
45;54
53;42
48;49
36;54
39;48
61;40
41;39
56;42
53;48
55;41
58;39
51;48
63;50
45;42
47;61
56;44
57;56
44;48
43;45
47;49
37;57
49;56
58;57
39;49
45;51
67;51
53;49
66;45
62;41
55;53
58;59
56;61
46;46
35;47
35;46
61;64
66;56
61;52
49;47
53;48
65;50
50;49
48;43
52;50
57;66
58;72
50;51
51;53
76;67
55;63
54;67
52;49
58;59
64;55
55;65
54;72
74;55
66;54
55;58
67;69
76;55
54;55
55;54
64;55
56;51
79;58
55;54
63;71
69;57
71;66
59;64
64;68
71;61
53;61
55;58
73;64
56;70
56;57
60;59
75;42
59;64
70;67
54;66
62;77
63;42
65;87
74;59
75;69
59;74
76;76
57;63
66;76
59;83
67;65
79;66
63;67
76;63
71;44
60;76
65;78
65;49
79;78
80;68
60;67
70;75
89;80
75;69
94;66
75;80
60;61
70;52
66;77
66;75
72;60
67;62
68;61
79;67
79;70
60;69
72;48
74;68
81;68
66;85
85;79
56;49
61;58
74;72
71;82
93;99
83;72
73;84
60;87
68;82
66;91
73;77
74;87
73;79
91;81
74;81
85;68
67;68
67;84
93;96
79;79
75;76
64;69
68;68
81;76
71;68
85;77
75;64
77;90
98;78
69;108
91;80
78;83
93;68
85;71
78;71
78;90
71;92
69;78
94;90
82;73
80;99
80;104
85;100
94;72
110;80
74;78
95;80
82;82
89;87
82;96
83;84
74;80
100;55
98;80
74;76
76;86
74;91
82;72
74;93
84;86
101;90
86;86
78;99
98;89
87;72
83;86
94;99
