9;16
10;11
18;16
14;17
10;9
16;13
15;17
10;11
12;12
17;16
18;12
16;24
11;14
16;14
17;19
19;11
20;13
17;16
13;23
18;11
19;15
22;21
26;23
16;22
19;18
16;17
17;14
18;14
16;13
13;20
16;16
19;29
14;21
15;13
24;21
19;18
16;19
30;22
22;23
16;25
16;25
20;27
14;22
22;17
21;18
16;19
18;23
18;22
20;17
18;16
15;23
24;19
23;29
28;31
25;18
19;16
21;18
23;19
18;32
20;27
17;24
21;18
26;24
18;19
27;26
27;28
20;20
21;26
18;34
32;21
18;37
19;20
20;27
29;26
20;19
22;39
18;22
34;31
23;30
25;24
41;24
27;19
30;19
22;23
20;19
36;31
29;22
26;31
29;22
26;24
24;24
22;29
23;24
22;24
24;31
20;25
23;26
29;26
24;22
25;30
24;25
27;26
21;38
30;34
40;33
24;26
29;20
28;27
22;42
35;25
36;36
32;40
29;33
31;26
25;22
37;37
28;35
27;22
35;29
27;35
38;31
30;37
31;37
31;44
33;35
22;31
28;31
40;43
37;27
39;39
48;35
39;41
27;34
53;46
38;30
27;30
41;35
36;38
46;43
23;26
34;37
32;32
28;37
45;37
41;40
36;25
43;45
29;57
47;41
35;50
39;56
42;29
39;34
47;34
36;45
35;37
37;44
35;58
43;45
31;43
26;37
39;29
42;36
36;39
45;48
41;28
31;30
53;49
31;40
38;55
36;49
46;37
39;39
47;50
43;43
39;28
57;40
50;63
43;49
45;38
51;50
51;43
37;44
38;47
42;47
41;51
44;33
45;51
64;47
54;57
61;47
45;39
40;34
57;43
49;51
38;41
54;35
66;56
33;34
49;64
36;55
45;45
33;38
43;40
55;56
43;35
47;49
58;49
49;47
50;45
47;43
60;51
49;68
60;55
39;31
42;39
75;53
76;62
77;60
62;78
53;55
69;44
55;57
67;68
47;53
62;53
53;62
61;80
53;57
71;53
47;53
64;64
59;64
54;66
45;37
48;51
57;75
42;61
53;78
64;64
47;41
50;56
53;77
58;49
57;81
71;38
56;64
47;50
59;60
55;58
49;73
60;66
38;59
61;43
61;61
55;60
52;64
49;70
83;62
82;57
61;57
52;64
60;67
69;66
53;64
59;72
71;62
59;57
84;61
63;50
53;66
57;58
62;74
68;54
60;76
64;59
76;66
68;63
56;69
64;42
70;68
42;58
62;59
65;66
75;71
88;61
65;65
92;83
83;76
59;62
72;65
62;85
64;90
66;67
79;67
69;75
93;65
61;67
74;72
54;64
71;61
93;81
65;68
55;73
78;70
58;73
70;75
60;65
65;76
75;76
66;70
80;73
62;55
81;77
68;76
70;78
74;78
59;70
73;77
95;64
79;64
82;78
90;78
80;91
77;58
72;71
75;60
60;69
82;64
66;76
93;83
80;80
73;72
83;73
78;71
64;103
84;70
86;86
82;76
85;70
74;67
84;76
77;76
81;66
56;76
64;78
76;81
74;70
64;87
78;75
80;79
75;102
79;85
98;89
75;83
90;78
92;104
91;89
70;82
91;89
93;84
77;90
59;66
84;88
107;83
78;85
85;100
66;93
95;89
75;86
85;88
99;93
69;90
77;90
