Count;Season;gameId;Result;X;Y
2179;nhl06.json;1195;draw;106.0;102.0
2183;nhl06.json;1199;draw;69.0;110.0
2191;nhl06.json;1207;draw;71.0;102.0
2193;nhl06.json;1209;draw;103.0;107.0
2196;nhl06.json;1212;draw;95.0;92.0
2199;nhl06.json;1215;draw;106.0;103.0
2206;nhl06.json;1222;draw;86.0;85.0
2211;nhl06.json;1227;draw;106.0;90.0
2226;nhl07.json;135;draw;6.0;15.0
2235;nhl07.json;144;draw;12.0;10.0
2237;nhl07.json;146;draw;10.0;8.0
2239;nhl07.json;148;draw;10.0;12.0
2249;nhl07.json;158;draw;9.0;8.0
2254;nhl07.json;163;draw;14.0;6.0
2270;nhl07.json;179;draw;12.0;10.0
2271;nhl07.json;180;draw;10.0;15.0
2281;nhl07.json;190;draw;11.0;11.0
2291;nhl07.json;200;draw;14.0;22.0
2300;nhl07.json;209;draw;10.0;10.0
2306;nhl07.json;215;draw;23.0;14.0
2307;nhl07.json;216;draw;18.0;10.0
2309;nhl07.json;218;draw;11.0;15.0
2310;nhl07.json;219;draw;14.0;10.0
2318;nhl07.json;227;draw;14.0;20.0
2324;nhl07.json;233;draw;15.0;15.0
2327;nhl07.json;236;draw;17.0;17.0
2331;nhl07.json;240;draw;15.0;18.0
2332;nhl07.json;241;draw;14.0;16.0
2342;nhl07.json;251;draw;14.0;14.0
2343;nhl07.json;252;draw;18.0;21.0
2346;nhl07.json;255;draw;17.0;16.0
2347;nhl07.json;256;draw;16.0;13.0
2350;nhl07.json;259;draw;17.0;20.0
2353;nhl07.json;262;draw;22.0;21.0
2355;nhl07.json;264;draw;19.0;20.0
2370;nhl07.json;279;draw;24.0;21.0
2371;nhl07.json;280;draw;17.0;23.0
2373;nhl07.json;282;draw;21.0;18.0
2377;nhl07.json;286;draw;21.0;27.0
2381;nhl07.json;290;draw;18.0;21.0
2388;nhl07.json;297;draw;15.0;21.0
2401;nhl07.json;310;draw;25.0;13.0
2402;nhl07.json;311;draw;32.0;18.0
2408;nhl07.json;317;draw;23.0;18.0
2411;nhl07.json;320;draw;21.0;27.0
2424;nhl07.json;333;draw;17.0;25.0
2425;nhl07.json;334;draw;24.0;31.0
2433;nhl07.json;342;draw;24.0;28.0
2436;nhl07.json;345;draw;21.0;27.0
2438;nhl07.json;347;draw;17.0;23.0
2439;nhl07.json;348;draw;25.0;19.0
2440;nhl07.json;349;draw;25.0;33.0
2458;nhl07.json;367;draw;28.0;28.0
2467;nhl07.json;376;draw;28.0;22.0
2468;nhl07.json;377;draw;29.0;26.0
2472;nhl07.json;381;draw;23.0;26.0
2479;nhl07.json;388;draw;21.0;25.0
2480;nhl07.json;389;draw;28.0;32.0
2483;nhl07.json;392;draw;24.0;34.0
2486;nhl07.json;395;draw;25.0;27.0
2487;nhl07.json;396;draw;30.0;30.0
2500;nhl07.json;409;draw;26.0;28.0
2512;nhl07.json;421;draw;34.0;30.0
2514;nhl07.json;423;draw;28.0;28.0
2516;nhl07.json;425;draw;32.0;34.0
2528;nhl07.json;437;draw;34.0;27.0
2529;nhl07.json;438;draw;31.0;32.0
2531;nhl07.json;440;draw;33.0;28.0
2534;nhl07.json;443;draw;32.0;29.0
2535;nhl07.json;444;draw;27.0;29.0
2537;nhl07.json;446;draw;24.0;34.0
2550;nhl07.json;459;draw;46.0;30.0
2560;nhl07.json;469;draw;34.0;35.0
2567;nhl07.json;476;draw;32.0;37.0
2574;nhl07.json;483;draw;34.0;38.0
2576;nhl07.json;485;draw;49.0;28.0
2584;nhl07.json;493;draw;34.0;40.0
2586;nhl07.json;495;draw;37.0;34.0
2591;nhl07.json;500;draw;37.0;39.0
2597;nhl07.json;506;draw;40.0;32.0
2600;nhl07.json;509;draw;39.0;34.0
2604;nhl07.json;513;draw;40.0;37.0
2605;nhl07.json;514;draw;39.0;42.0
2608;nhl07.json;517;draw;33.0;39.0
2612;nhl07.json;521;draw;35.0;37.0
2613;nhl07.json;522;draw;47.0;34.0
2614;nhl07.json;523;draw;34.0;29.0
2617;nhl07.json;526;draw;36.0;35.0
2619;nhl07.json;528;draw;34.0;42.0
2620;nhl07.json;529;draw;38.0;35.0
2625;nhl07.json;534;draw;40.0;41.0
2629;nhl07.json;538;draw;36.0;37.0
2638;nhl07.json;547;draw;38.0;32.0
2647;nhl07.json;556;draw;43.0;39.0
2657;nhl07.json;566;draw;44.0;35.0
2659;nhl07.json;568;draw;48.0;39.0
2664;nhl07.json;573;draw;42.0;44.0
2665;nhl07.json;574;draw;40.0;28.0
2674;nhl07.json;583;draw;40.0;42.0
2675;nhl07.json;584;draw;35.0;44.0
2676;nhl07.json;585;draw;38.0;33.0
2678;nhl07.json;587;draw;42.0;36.0
2682;nhl07.json;591;draw;43.0;39.0
2686;nhl07.json;595;draw;49.0;47.0
2688;nhl07.json;597;draw;42.0;39.0
2698;nhl07.json;607;draw;47.0;37.0
2706;nhl07.json;615;draw;56.0;34.0
2709;nhl07.json;618;draw;38.0;44.0
