Count;Season;gameId;Result;X;Y
1856;nhl06.json;872;lose;61.0;38.0
1859;nhl06.json;875;lose;64.0;76.0
1861;nhl06.json;877;lose;53.0;80.0
1862;nhl06.json;878;lose;81.0;67.0
1863;nhl06.json;879;lose;64.0;65.0
1871;nhl06.json;887;lose;51.0;64.0
1874;nhl06.json;890;lose;40.0;58.0
1877;nhl06.json;893;lose;66.0;60.0
1887;nhl06.json;903;lose;67.0;69.0
1892;nhl06.json;908;lose;52.0;62.0
1893;nhl06.json;909;lose;53.0;75.0
1897;nhl06.json;913;lose;50.0;74.0
1899;nhl06.json;915;lose;62.0;71.0
1904;nhl06.json;920;lose;73.0;62.0
1905;nhl06.json;921;lose;41.0;67.0
1907;nhl06.json;923;lose;64.0;52.0
1909;nhl06.json;925;lose;82.0;56.0
1914;nhl06.json;930;lose;72.0;69.0
1917;nhl06.json;933;lose;58.0;82.0
1922;nhl06.json;938;lose;64.0;72.0
1923;nhl06.json;939;lose;77.0;82.0
1926;nhl06.json;942;lose;75.0;84.0
1930;nhl06.json;946;lose;55.0;86.0
1932;nhl06.json;948;lose;69.0;87.0
1933;nhl06.json;949;lose;66.0;55.0
1936;nhl06.json;952;lose;71.0;76.0
1945;nhl06.json;961;lose;55.0;65.0
1948;nhl06.json;964;lose;66.0;76.0
1958;nhl06.json;974;lose;54.0;90.0
1959;nhl06.json;975;lose;57.0;57.0
1960;nhl06.json;976;lose;60.0;73.0
1961;nhl06.json;977;lose;71.0;91.0
1963;nhl06.json;979;lose;66.0;77.0
1966;nhl06.json;982;lose;81.0;78.0
1967;nhl06.json;983;lose;87.0;67.0
1974;nhl06.json;990;lose;66.0;79.0
1976;nhl06.json;992;lose;69.0;69.0
1979;nhl06.json;995;lose;79.0;80.0
1983;nhl06.json;999;lose;93.0;71.0
1984;nhl06.json;1000;lose;66.0;78.0
1989;nhl06.json;1005;lose;47.0;67.0
1990;nhl06.json;1006;lose;76.0;71.0
1991;nhl06.json;1007;lose;69.0;79.0
1992;nhl06.json;1008;lose;57.0;83.0
1996;nhl06.json;1012;lose;93.0;81.0
1997;nhl06.json;1013;lose;60.0;73.0
2000;nhl06.json;1016;lose;61.0;81.0
2002;nhl06.json;1018;lose;68.0;72.0
2006;nhl06.json;1022;lose;93.0;90.0
2007;nhl06.json;1023;lose;57.0;59.0
2015;nhl06.json;1031;lose;95.0;69.0
2027;nhl06.json;1043;lose;76.0;85.0
2028;nhl06.json;1044;lose;98.0;95.0
2031;nhl06.json;1047;lose;92.0;86.0
2037;nhl06.json;1053;lose;59.0;87.0
2042;nhl06.json;1058;lose;71.0;94.0
2043;nhl06.json;1059;lose;66.0;87.0
2044;nhl06.json;1060;lose;78.0;92.0
2047;nhl06.json;1063;lose;82.0;96.0
2051;nhl06.json;1067;lose;59.0;76.0
2055;nhl06.json;1071;lose;94.0;78.0
2061;nhl06.json;1077;lose;84.0;89.0
2066;nhl06.json;1082;lose;98.0;62.0
2069;nhl06.json;1085;lose;67.0;92.0
2070;nhl06.json;1086;lose;72.0;92.0
2072;nhl06.json;1088;lose;51.0;73.0
2078;nhl06.json;1094;lose;63.0;92.0
2082;nhl06.json;1098;lose;64.0;91.0
2083;nhl06.json;1099;lose;67.0;80.0
2085;nhl06.json;1101;lose;73.0;80.0
2086;nhl06.json;1102;lose;75.0;94.0
2090;nhl06.json;1106;lose;88.0;94.0
2094;nhl06.json;1110;lose;63.0;64.0
2101;nhl06.json;1117;lose;51.0;81.0
2106;nhl06.json;1122;lose;86.0;96.0
2109;nhl06.json;1125;lose;69.0;101.0
2113;nhl06.json;1129;lose;63.0;88.0
2117;nhl06.json;1133;lose;74.0;69.0
2118;nhl06.json;1134;lose;84.0;96.0
2120;nhl06.json;1136;lose;65.0;96.0
2121;nhl06.json;1137;lose;86.0;76.0
2123;nhl06.json;1139;lose;98.0;74.0
2127;nhl06.json;1143;lose;85.0;97.0
2129;nhl06.json;1145;lose;63.0;100.0
2133;nhl06.json;1149;lose;71.0;102.0
2134;nhl06.json;1150;lose;76.0;98.0
2135;nhl06.json;1151;lose;63.0;85.0
2137;nhl06.json;1153;lose;105.0;103.0
2138;nhl06.json;1154;lose;98.0;92.0
2139;nhl06.json;1155;lose;66.0;99.0
2147;nhl06.json;1163;lose;84.0;86.0
2148;nhl06.json;1164;lose;101.0;94.0
2151;nhl06.json;1167;lose;53.0;87.0
2152;nhl06.json;1168;lose;84.0;100.0
2153;nhl06.json;1169;lose;76.0;91.0
2155;nhl06.json;1171;lose;105.0;100.0
2163;nhl06.json;1179;lose;71.0;106.0
2164;nhl06.json;1180;lose;102.0;77.0
2167;nhl06.json;1183;lose;63.0;79.0
2171;nhl06.json;1187;lose;101.0;107.0
2177;nhl06.json;1193;lose;96.0;89.0
2178;nhl06.json;1194;lose;93.0;68.0
2180;nhl06.json;1196;lose;103.0;91.0
2181;nhl06.json;1197;lose;54.0;104.0
2187;nhl06.json;1203;lose;103.0;101.0
2192;nhl06.json;1208;lose;92.0;83.0
2194;nhl06.json;1210;lose;86.0;93.0
2195;nhl06.json;1211;lose;54.0;88.0
2197;nhl06.json;1213;lose;70.0;111.0
2204;nhl06.json;1220;lose;73.0;108.0
2205;nhl06.json;1221;lose;93.0;108.0
2207;nhl06.json;1223;lose;96.0;69.0
2208;nhl06.json;1224;lose;76.0;103.0
2214;nhl07.json;123;lose;6.0;8.0
2215;nhl07.json;124;lose;10.0;7.0
2222;nhl07.json;131;lose;10.0;9.0
2229;nhl07.json;138;lose;9.0;4.0
2230;nhl07.json;139;lose;8.0;8.0
2231;nhl07.json;140;lose;8.0;6.0
2234;nhl07.json;143;lose;15.0;10.0
2236;nhl07.json;145;lose;12.0;12.0
2240;nhl07.json;149;lose;7.0;11.0
2241;nhl07.json;150;lose;10.0;15.0
2242;nhl07.json;151;lose;7.0;16.0
2246;nhl07.json;155;lose;10.0;4.0
2247;nhl07.json;156;lose;6.0;10.0
2248;nhl07.json;157;lose;10.0;17.0
2250;nhl07.json;159;lose;13.0;8.0
2252;nhl07.json;161;lose;12.0;11.0
2253;nhl07.json;162;lose;12.0;6.0
2255;nhl07.json;164;lose;16.0;11.0
2256;nhl07.json;165;lose;10.0;19.0
2259;nhl07.json;168;lose;12.0;13.0
2261;nhl07.json;170;lose;12.0;10.0
2262;nhl07.json;171;lose;10.0;8.0
2267;nhl07.json;176;lose;16.0;12.0
2269;nhl07.json;178;lose;15.0;21.0
2272;nhl07.json;181;lose;10.0;14.0
2273;nhl07.json;182;lose;13.0;12.0
2275;nhl07.json;184;lose;10.0;10.0
2276;nhl07.json;185;lose;12.0;8.0
2277;nhl07.json;186;lose;11.0;10.0
2278;nhl07.json;187;lose;11.0;8.0
2279;nhl07.json;188;lose;14.0;12.0
2283;nhl07.json;192;lose;17.0;13.0
2285;nhl07.json;194;lose;14.0;13.0
2287;nhl07.json;196;lose;16.0;10.0
2289;nhl07.json;198;lose;10.0;12.0
2290;nhl07.json;199;lose;14.0;12.0
2293;nhl07.json;202;lose;12.0;13.0
2299;nhl07.json;208;lose;14.0;12.0
2304;nhl07.json;213;lose;15.0;14.0
2305;nhl07.json;214;lose;15.0;16.0
2311;nhl07.json;220;lose;26.0;11.0
2314;nhl07.json;223;lose;21.0;13.0
2315;nhl07.json;224;lose;15.0;12.0
2316;nhl07.json;225;lose;16.0;19.0
2320;nhl07.json;229;lose;14.0;12.0
2323;nhl07.json;232;lose;13.0;15.0
2325;nhl07.json;234;lose;14.0;21.0
2326;nhl07.json;235;lose;13.0;15.0
2333;nhl07.json;242;lose;15.0;11.0
2338;nhl07.json;247;lose;15.0;14.0
2340;nhl07.json;249;lose;14.0;23.0
2341;nhl07.json;250;lose;19.0;17.0
2349;nhl07.json;258;lose;16.0;19.0
2356;nhl07.json;265;lose;17.0;19.0
2358;nhl07.json;267;lose;15.0;20.0
2360;nhl07.json;269;lose;14.0;22.0
2364;nhl07.json;273;lose;16.0;18.0
2365;nhl07.json;274;lose;17.0;14.0
2367;nhl07.json;276;lose;25.0;16.0
2372;nhl07.json;281;lose;23.0;16.0
2375;nhl07.json;284;lose;15.0;17.0
2376;nhl07.json;285;lose;27.0;21.0
2382;nhl07.json;291;lose;13.0;17.0
2384;nhl07.json;293;lose;25.0;20.0
2385;nhl07.json;294;lose;25.0;30.0
2387;nhl07.json;296;lose;21.0;20.0
2390;nhl07.json;299;lose;13.0;20.0
2391;nhl07.json;300;lose;22.0;25.0
2392;nhl07.json;301;lose;18.0;18.0
2393;nhl07.json;302;lose;22.0;25.0
2394;nhl07.json;303;lose;24.0;22.0
2397;nhl07.json;306;lose;22.0;19.0
2398;nhl07.json;307;lose;27.0;23.0
2404;nhl07.json;313;lose;24.0;22.0
2405;nhl07.json;314;lose;17.0;23.0
2406;nhl07.json;315;lose;21.0;23.0
2409;nhl07.json;318;lose;22.0;20.0
2416;nhl07.json;325;lose;22.0;22.0
2417;nhl07.json;326;lose;25.0;17.0
2419;nhl07.json;328;lose;33.0;26.0
2420;nhl07.json;329;lose;28.0;26.0
2422;nhl07.json;331;lose;24.0;24.0
2423;nhl07.json;332;lose;27.0;19.0
2426;nhl07.json;335;lose;25.0;21.0
2431;nhl07.json;340;lose;17.0;21.0
2432;nhl07.json;341;lose;28.0;24.0
2445;nhl07.json;354;lose;29.0;28.0
2446;nhl07.json;355;lose;23.0;26.0
2447;nhl07.json;356;lose;22.0;22.0
2449;nhl07.json;358;lose;34.0;24.0
2451;nhl07.json;360;lose;25.0;26.0
2453;nhl07.json;362;lose;23.0;26.0
2456;nhl07.json;365;lose;34.0;30.0
2465;nhl07.json;374;lose;30.0;30.0
2466;nhl07.json;375;lose;27.0;22.0
2469;nhl07.json;378;lose;21.0;27.0
2470;nhl07.json;379;lose;25.0;18.0
2475;nhl07.json;384;lose;28.0;23.0
2477;nhl07.json;386;lose;32.0;31.0
2478;nhl07.json;387;lose;27.0;28.0
2481;nhl07.json;390;lose;29.0;28.0
2484;nhl07.json;393;lose;30.0;38.0
2488;nhl07.json;397;lose;32.0;30.0
2489;nhl07.json;398;lose;25.0;35.0
2490;nhl07.json;399;lose;27.0;26.0
2491;nhl07.json;400;lose;34.0;30.0
2493;nhl07.json;402;lose;30.0;30.0
2497;nhl07.json;406;lose;32.0;28.0
2498;nhl07.json;407;lose;28.0;32.0
2501;nhl07.json;410;lose;31.0;30.0
2505;nhl07.json;414;lose;27.0;31.0
2507;nhl07.json;416;lose;34.0;37.0
2509;nhl07.json;418;lose;30.0;30.0
2510;nhl07.json;419;lose;24.0;32.0
2513;nhl07.json;422;lose;30.0;31.0
2515;nhl07.json;424;lose;34.0;25.0
2518;nhl07.json;427;lose;32.0;33.0
2519;nhl07.json;428;lose;24.0;24.0
2521;nhl07.json;430;lose;31.0;32.0
2523;nhl07.json;432;lose;30.0;27.0
2526;nhl07.json;435;lose;30.0;44.0
2530;nhl07.json;439;lose;27.0;33.0
2536;nhl07.json;445;lose;29.0;35.0
2540;nhl07.json;449;lose;35.0;39.0
2542;nhl07.json;451;lose;34.0;35.0
2543;nhl07.json;452;lose;31.0;31.0
2544;nhl07.json;453;lose;34.0;28.0
2546;nhl07.json;455;lose;32.0;41.0
2547;nhl07.json;456;lose;34.0;33.0
2549;nhl07.json;458;lose;30.0;33.0
2552;nhl07.json;461;lose;37.0;35.0
2553;nhl07.json;462;lose;29.0;32.0
2554;nhl07.json;463;lose;26.0;29.0
2555;nhl07.json;464;lose;38.0;38.0
2556;nhl07.json;465;lose;37.0;26.0
2557;nhl07.json;466;lose;35.0;33.0
2558;nhl07.json;467;lose;34.0;34.0
2559;nhl07.json;468;lose;31.0;26.0
2562;nhl07.json;471;lose;35.0;28.0
2563;nhl07.json;472;lose;32.0;32.0
2566;nhl07.json;475;lose;26.0;36.0
2572;nhl07.json;481;lose;34.0;35.0
2573;nhl07.json;482;lose;32.0;30.0
2575;nhl07.json;484;lose;26.0;37.0
2579;nhl07.json;488;lose;40.0;35.0
2580;nhl07.json;489;lose;35.0;30.0
2582;nhl07.json;491;lose;37.0;32.0
2585;nhl07.json;494;lose;34.0;37.0
2587;nhl07.json;496;lose;39.0;45.0
2588;nhl07.json;497;lose;32.0;33.0
2593;nhl07.json;502;lose;29.0;37.0
2601;nhl07.json;510;lose;34.0;32.0
2602;nhl07.json;511;lose;35.0;39.0
2607;nhl07.json;516;lose;40.0;36.0
2609;nhl07.json;518;lose;33.0;39.0
2610;nhl07.json;519;lose;41.0;39.0
2616;nhl07.json;525;lose;42.0;53.0
2618;nhl07.json;527;lose;36.0;32.0
2621;nhl07.json;530;lose;38.0;48.0
2627;nhl07.json;536;lose;39.0;55.0
2630;nhl07.json;539;lose;26.0;41.0
2634;nhl07.json;543;lose;39.0;50.0
2635;nhl07.json;544;lose;37.0;37.0
2637;nhl07.json;546;lose;33.0;40.0
2642;nhl07.json;551;lose;35.0;41.0
2643;nhl07.json;552;lose;44.0;57.0
2644;nhl07.json;553;lose;35.0;42.0
2645;nhl07.json;554;lose;33.0;38.0
2646;nhl07.json;555;lose;39.0;43.0
2648;nhl07.json;557;lose;39.0;42.0
2649;nhl07.json;558;lose;44.0;26.0
2652;nhl07.json;561;lose;38.0;40.0
2654;nhl07.json;563;lose;54.0;33.0
2656;nhl07.json;565;lose;36.0;45.0
2658;nhl07.json;567;lose;39.0;40.0
2662;nhl07.json;571;lose;35.0;59.0
2668;nhl07.json;577;lose;46.0;47.0
2669;nhl07.json;578;lose;61.0;40.0
2670;nhl07.json;579;lose;50.0;36.0
2672;nhl07.json;581;lose;43.0;40.0
2681;nhl07.json;590;lose;45.0;37.0
2692;nhl07.json;601;lose;32.0;42.0
2695;nhl07.json;604;lose;41.0;44.0
2699;nhl07.json;608;lose;50.0;63.0
2700;nhl07.json;609;lose;41.0;54.0
2703;nhl07.json;612;lose;40.0;42.0
2708;nhl07.json;617;lose;32.0;49.0
2713;nhl07.json;622;lose;41.0;65.0
2717;nhl07.json;626;lose;43.0;44.0
2720;nhl07.json;629;lose;45.0;35.0
2723;nhl07.json;632;lose;32.0;42.0
2724;nhl07.json;633;lose;41.0;48.0
2726;nhl07.json;635;lose;51.0;43.0
2727;nhl07.json;636;lose;46.0;46.0
2729;nhl07.json;638;lose;42.0;52.0
2732;nhl07.json;641;lose;37.0;50.0
2736;nhl07.json;645;lose;45.0;46.0
2740;nhl07.json;649;lose;48.0;51.0
2741;nhl07.json;650;lose;46.0;50.0
2742;nhl07.json;651;lose;52.0;45.0
2746;nhl07.json;655;lose;42.0;50.0
2749;nhl07.json;658;lose;41.0;49.0
2754;nhl07.json;663;lose;43.0;37.0
2756;nhl07.json;665;lose;48.0;49.0
2759;nhl07.json;668;lose;62.0;47.0
2767;nhl07.json;676;lose;39.0;51.0
2768;nhl07.json;677;lose;49.0;52.0
2770;nhl07.json;679;lose;46.0;36.0
2771;nhl07.json;680;lose;70.0;46.0
2777;nhl07.json;686;lose;55.0;49.0
2782;nhl07.json;691;lose;57.0;55.0
2784;nhl07.json;693;lose;48.0;56.0
2787;nhl07.json;696;lose;49.0;50.0
2788;nhl07.json;697;lose;50.0;48.0
2789;nhl07.json;698;lose;55.0;39.0
2790;nhl07.json;699;lose;55.0;44.0
2791;nhl07.json;700;lose;55.0;58.0
2798;nhl07.json;707;lose;49.0;47.0
2800;nhl07.json;709;lose;55.0;38.0
2802;nhl07.json;711;lose;57.0;72.0
2803;nhl07.json;712;lose;64.0;41.0
2804;nhl07.json;713;lose;50.0;51.0
2805;nhl07.json;714;lose;51.0;53.0
2807;nhl07.json;716;lose;56.0;55.0
2814;nhl07.json;723;lose;55.0;55.0
2819;nhl07.json;728;lose;57.0;57.0
2822;nhl07.json;731;lose;40.0;74.0
2824;nhl07.json;733;lose;61.0;52.0
2825;nhl07.json;734;lose;56.0;52.0
2826;nhl07.json;735;lose;52.0;52.0
2830;nhl07.json;739;lose;60.0;76.0
2832;nhl07.json;741;lose;45.0;64.0
2836;nhl07.json;745;lose;59.0;58.0
2839;nhl07.json;748;lose;61.0;46.0
2840;nhl07.json;749;lose;56.0;57.0
2841;nhl07.json;750;lose;50.0;54.0
2844;nhl07.json;753;lose;57.0;61.0
2845;nhl07.json;754;lose;48.0;51.0
2846;nhl07.json;755;lose;45.0;48.0
2848;nhl07.json;757;lose;54.0;66.0
2849;nhl07.json;758;lose;59.0;58.0
2851;nhl07.json;760;lose;51.0;61.0
2852;nhl07.json;761;lose;56.0;54.0
2857;nhl07.json;766;lose;49.0;50.0
2863;nhl07.json;772;lose;61.0;54.0
2864;nhl07.json;773;lose;68.0;57.0
2865;nhl07.json;774;lose;54.0;43.0
2871;nhl07.json;780;lose;59.0;56.0
2874;nhl07.json;783;lose;51.0;63.0
2876;nhl07.json;785;lose;53.0;54.0
2878;nhl07.json;787;lose;47.0;51.0
2879;nhl07.json;788;lose;55.0;58.0
2884;nhl07.json;793;lose;65.0;58.0
2885;nhl07.json;794;lose;56.0;61.0
2886;nhl07.json;795;lose;60.0;65.0
2887;nhl07.json;796;lose;59.0;82.0
2891;nhl07.json;800;lose;56.0;63.0
2892;nhl07.json;801;lose;51.0;53.0
2893;nhl07.json;802;lose;55.0;47.0
2894;nhl07.json;803;lose;60.0;45.0
2895;nhl07.json;804;lose;54.0;61.0
2902;nhl07.json;811;lose;59.0;53.0
2903;nhl07.json;812;lose;65.0;61.0
2904;nhl07.json;813;lose;65.0;55.0
2907;nhl07.json;816;lose;56.0;59.0
2910;nhl07.json;819;lose;60.0;63.0
2912;nhl07.json;821;lose;67.0;51.0
2913;nhl07.json;822;lose;64.0;69.0
2914;nhl07.json;823;lose;86.0;47.0
2915;nhl07.json;824;lose;62.0;51.0
2916;nhl07.json;825;lose;60.0;57.0
2917;nhl07.json;826;lose;57.0;56.0
2921;nhl07.json;830;lose;65.0;60.0
2922;nhl07.json;831;lose;64.0;65.0
2926;nhl07.json;835;lose;61.0;63.0
2932;nhl07.json;841;lose;87.0;67.0
2935;nhl07.json;844;lose;61.0;55.0
2940;nhl07.json;849;lose;60.0;62.0
2945;nhl07.json;854;lose;72.0;60.0
2949;nhl07.json;858;lose;65.0;69.0
2950;nhl07.json;859;lose;61.0;58.0
2952;nhl07.json;861;lose;69.0;61.0
2955;nhl07.json;864;lose;61.0;54.0
2958;nhl07.json;867;lose;55.0;57.0
2959;nhl07.json;868;lose;70.0;57.0
2960;nhl07.json;869;lose;65.0;54.0
2961;nhl07.json;870;lose;66.0;56.0
2962;nhl07.json;871;lose;65.0;58.0
2969;nhl07.json;878;lose;87.0;61.0
2970;nhl07.json;879;lose;71.0;75.0
2973;nhl07.json;882;lose;56.0;60.0
2974;nhl07.json;883;lose;73.0;69.0
2984;nhl07.json;893;lose;65.0;71.0
2988;nhl07.json;897;lose;64.0;69.0
2990;nhl07.json;899;lose;53.0;64.0
2991;nhl07.json;900;lose;65.0;87.0
3000;nhl07.json;909;lose;66.0;66.0
3003;nhl07.json;912;lose;79.0;68.0
3007;nhl07.json;916;lose;59.0;66.0
3008;nhl07.json;917;lose;66.0;70.0
3012;nhl07.json;921;lose;75.0;73.0
3027;nhl07.json;936;lose;57.0;68.0
3030;nhl07.json;939;lose;72.0;81.0
3031;nhl07.json;940;lose;75.0;65.0
3032;nhl07.json;941;lose;73.0;72.0
3033;nhl07.json;942;lose;68.0;68.0
3038;nhl07.json;947;lose;78.0;61.0
3041;nhl07.json;950;lose;66.0;83.0
3042;nhl07.json;951;lose;67.0;77.0
3049;nhl07.json;958;lose;57.0;73.0
3051;nhl07.json;960;lose;67.0;74.0
3055;nhl07.json;964;lose;66.0;69.0
3059;nhl07.json;968;lose;71.0;72.0
3064;nhl07.json;973;lose;69.0;71.0
3065;nhl07.json;974;lose;80.0;66.0
3066;nhl07.json;975;lose;64.0;75.0
3067;nhl07.json;976;lose;90.0;76.0
3068;nhl07.json;977;lose;71.0;77.0
3071;nhl07.json;980;lose;68.0;66.0
3072;nhl07.json;981;lose;66.0;78.0
3075;nhl07.json;984;lose;69.0;64.0
3077;nhl07.json;986;lose;87.0;72.0
3081;nhl07.json;990;lose;71.0;75.0
3084;nhl07.json;993;lose;71.0;90.0
3088;nhl07.json;997;lose;68.0;80.0
3089;nhl07.json;998;lose;59.0;81.0
3091;nhl07.json;1000;lose;74.0;71.0
3093;nhl07.json;1002;lose;79.0;68.0
3094;nhl07.json;1003;lose;67.0;74.0
3098;nhl07.json;1007;lose;65.0;73.0
3101;nhl07.json;1010;lose;87.0;71.0
3103;nhl07.json;1012;lose;73.0;70.0
3106;nhl07.json;1015;lose;71.0;77.0
3111;nhl07.json;1020;lose;77.0;68.0
3112;nhl07.json;1021;lose;73.0;81.0
3115;nhl07.json;1024;lose;59.0;83.0
3118;nhl07.json;1027;lose;72.0;84.0
3121;nhl07.json;1030;lose;72.0;83.0
3123;nhl07.json;1032;lose;70.0;84.0
3132;nhl07.json;1041;lose;73.0;81.0
3138;nhl07.json;1047;lose;68.0;80.0
3142;nhl07.json;1051;lose;78.0;88.0
3149;nhl07.json;1058;lose;79.0;72.0
3151;nhl07.json;1060;lose;73.0;79.0
3154;nhl07.json;1063;lose;78.0;60.0
3155;nhl07.json;1064;lose;87.0;85.0
3159;nhl07.json;1068;lose;80.0;62.0
3164;nhl07.json;1073;lose;100.0;78.0
3165;nhl07.json;1074;lose;73.0;73.0
3166;nhl07.json;1075;lose;84.0;88.0
3170;nhl07.json;1079;lose;74.0;77.0
3176;nhl07.json;1085;lose;89.0;80.0
3178;nhl07.json;1087;lose;75.0;82.0
3180;nhl07.json;1089;lose;77.0;73.0
3187;nhl07.json;1096;lose;71.0;74.0
3188;nhl07.json;1097;lose;80.0;78.0
3190;nhl07.json;1099;lose;62.0;93.0
3193;nhl07.json;1102;lose;70.0;83.0
3197;nhl07.json;1106;lose;89.0;90.0
3202;nhl07.json;1111;lose;80.0;102.0
3204;nhl07.json;1113;lose;79.0;84.0
3206;nhl07.json;1115;lose;83.0;90.0
3208;nhl07.json;1117;lose;70.0;80.0
3209;nhl07.json;1118;lose;86.0;87.0
3212;nhl07.json;1121;lose;91.0;71.0
3215;nhl07.json;1124;lose;89.0;64.0
3216;nhl07.json;1125;lose;81.0;76.0
3218;nhl07.json;1127;lose;89.0;78.0
3221;nhl07.json;1130;lose;77.0;104.0
3224;nhl07.json;1133;lose;78.0;92.0
3230;nhl07.json;1139;lose;80.0;84.0
3232;nhl07.json;1141;lose;72.0;106.0
3234;nhl07.json;1143;lose;91.0;93.0
3238;nhl07.json;1147;lose;81.0;89.0
3250;nhl07.json;1159;lose;81.0;70.0
3254;nhl07.json;1163;lose;69.0;90.0
3256;nhl07.json;1165;lose;79.0;84.0
3261;nhl07.json;1170;lose;96.0;102.0
3264;nhl07.json;1173;lose;74.0;80.0
3267;nhl07.json;1176;lose;81.0;86.0
3269;nhl07.json;1178;lose;90.0;84.0
3276;nhl07.json;1185;lose;71.0;72.0
3278;nhl07.json;1187;lose;74.0;81.0
3280;nhl07.json;1189;lose;88.0;91.0
3284;nhl07.json;1193;lose;92.0;98.0
3286;nhl07.json;1195;lose;86.0;90.0
3292;nhl07.json;1201;lose;88.0;86.0
3293;nhl07.json;1202;lose;83.0;92.0
3294;nhl07.json;1203;lose;77.0;93.0
3300;nhl07.json;1209;lose;80.0;93.0
3303;nhl07.json;1212;lose;94.0;92.0
3305;nhl07.json;1214;lose;71.0;98.0
3306;nhl07.json;1215;lose;95.0;80.0
3308;nhl07.json;1217;lose;92.0;83.0
3311;nhl07.json;1220;lose;88.0;92.0
3317;nhl07.json;1226;lose;80.0;77.0
3319;nhl07.json;1228;lose;94.0;88.0
3321;nhl08.json;123;lose;6.0;8.0
3322;nhl08.json;124;lose;14.0;5.0
3323;nhl08.json;125;lose;6.0;7.0
3325;nhl08.json;127;lose;8.0;11.0
3326;nhl08.json;128;lose;9.0;5.0
3333;nhl08.json;135;lose;10.0;10.0
3338;nhl08.json;140;lose;13.0;13.0
3339;nhl08.json;141;lose;7.0;8.0
3340;nhl08.json;142;lose;8.0;7.0
3341;nhl08.json;143;lose;10.0;6.0
3343;nhl08.json;145;lose;14.0;7.0
3346;nhl08.json;148;lose;12.0;9.0
3351;nhl08.json;153;lose;10.0;12.0
3352;nhl08.json;154;lose;11.0;11.0
3353;nhl08.json;155;lose;5.0;15.0
3356;nhl08.json;158;lose;7.0;13.0
3361;nhl08.json;163;lose;8.0;13.0
3362;nhl08.json;164;lose;12.0;16.0
3363;nhl08.json;165;lose;10.0;18.0
3366;nhl08.json;168;lose;14.0;16.0
3372;nhl08.json;174;lose;21.0;7.0
3374;nhl08.json;176;lose;15.0;8.0
3386;nhl08.json;188;lose;10.0;15.0
3392;nhl08.json;194;lose;19.0;10.0
3397;nhl08.json;199;lose;11.0;12.0
3403;nhl08.json;205;lose;18.0;12.0
3406;nhl08.json;208;lose;16.0;13.0
3409;nhl08.json;211;lose;19.0;9.0
3412;nhl08.json;214;lose;10.0;11.0
3419;nhl08.json;221;lose;16.0;24.0
3421;nhl08.json;223;lose;16.0;14.0
3423;nhl08.json;225;lose;18.0;18.0
3425;nhl08.json;227;lose;14.0;21.0
3428;nhl08.json;230;lose;14.0;10.0
3430;nhl08.json;232;lose;17.0;16.0
3431;nhl08.json;233;lose;13.0;14.0
3435;nhl08.json;237;lose;13.0;23.0
3437;nhl08.json;239;lose;21.0;16.0
3444;nhl08.json;246;lose;20.0;14.0
3446;nhl08.json;248;lose;16.0;17.0
3449;nhl08.json;251;lose;16.0;13.0
3452;nhl08.json;254;lose;19.0;29.0
3454;nhl08.json;256;lose;18.0;24.0
3457;nhl08.json;259;lose;19.0;31.0
3461;nhl08.json;263;lose;19.0;18.0
3465;nhl08.json;267;lose;30.0;22.0
3467;nhl08.json;269;lose;22.0;23.0
3468;nhl08.json;270;lose;16.0;25.0
3471;nhl08.json;273;lose;23.0;24.0
3473;nhl08.json;275;lose;20.0;27.0
3474;nhl08.json;276;lose;15.0;21.0
3475;nhl08.json;277;lose;16.0;21.0
3478;nhl08.json;280;lose;27.0;26.0
3482;nhl08.json;284;lose;21.0;18.0
3484;nhl08.json;286;lose;16.0;19.0
3486;nhl08.json;288;lose;18.0;22.0
3490;nhl08.json;292;lose;23.0;16.0
3493;nhl08.json;295;lose;24.0;19.0
3494;nhl08.json;296;lose;23.0;29.0
3495;nhl08.json;297;lose;21.0;16.0
3503;nhl08.json;305;lose;19.0;16.0
3509;nhl08.json;311;lose;20.0;27.0
3510;nhl08.json;312;lose;25.0;16.0
3512;nhl08.json;314;lose;20.0;19.0
3513;nhl08.json;315;lose;32.0;26.0
3514;nhl08.json;316;lose;21.0;18.0
3516;nhl08.json;318;lose;24.0;24.0
3518;nhl08.json;320;lose;30.0;25.0
3527;nhl08.json;329;lose;20.0;20.0
3531;nhl08.json;333;lose;18.0;37.0
3533;nhl08.json;335;lose;19.0;20.0
3536;nhl08.json;338;lose;36.0;19.0
3538;nhl08.json;340;lose;24.0;27.0
3544;nhl08.json;346;lose;22.0;39.0
3546;nhl08.json;348;lose;26.0;29.0
3547;nhl08.json;349;lose;29.0;22.0
3548;nhl08.json;350;lose;23.0;22.0
3551;nhl08.json;353;lose;25.0;24.0
3552;nhl08.json;354;lose;29.0;21.0
3556;nhl08.json;358;lose;29.0;20.0
3564;nhl08.json;366;lose;20.0;36.0
3571;nhl08.json;373;lose;26.0;32.0
3575;nhl08.json;377;lose;31.0;30.0
3578;nhl08.json;380;lose;24.0;31.0
3579;nhl08.json;381;lose;20.0;25.0
3582;nhl08.json;384;lose;22.0;19.0
3586;nhl08.json;388;lose;25.0;38.0
3590;nhl08.json;392;lose;38.0;31.0
3596;nhl08.json;398;lose;34.0;27.0
3600;nhl08.json;402;lose;30.0;33.0
3607;nhl08.json;409;lose;24.0;26.0
