Count;Season;gameId;Result;X;Y
970;nhl05.json;1093;win;88.0;88.0
972;nhl05.json;1095;win;76.0;102.0
973;nhl05.json;1096;win;74.0;96.0
977;nhl05.json;1100;win;92.0;53.0
978;nhl05.json;1101;win;83.0;69.0
979;nhl05.json;1102;win;81.0;102.0
980;nhl05.json;1103;win;75.0;83.0
982;nhl05.json;1105;win;63.0;57.0
986;nhl05.json;1109;win;88.0;87.0
988;nhl05.json;1111;win;83.0;77.0
989;nhl05.json;1112;win;105.0;78.0
991;nhl05.json;1114;win;83.0;87.0
992;nhl05.json;1115;win;86.0;76.0
994;nhl05.json;1117;win;88.0;57.0
998;nhl05.json;1121;win;85.0;69.0
1000;nhl05.json;1123;win;90.0;85.0
1002;nhl05.json;1125;win;77.0;71.0
1003;nhl05.json;1126;win;87.0;51.0
1006;nhl05.json;1129;win;57.0;94.0
1007;nhl05.json;1130;win;93.0;76.0
1012;nhl05.json;1135;win;96.0;71.0
1021;nhl05.json;1144;win;95.0;79.0
1023;nhl05.json;1146;win;81.0;108.0
1025;nhl05.json;1148;win;87.0;53.0
1028;nhl05.json;1151;win;71.0;62.0
1033;nhl05.json;1156;win;90.0;54.0
1036;nhl05.json;1159;win;54.0;91.0
1037;nhl05.json;1160;win;89.0;107.0
1038;nhl05.json;1161;win;91.0;100.0
1039;nhl05.json;1162;win;77.0;89.0
1042;nhl05.json;1165;win;89.0;108.0
1048;nhl05.json;1171;win;95.0;53.0
1051;nhl05.json;1174;win;81.0;61.0
1052;nhl05.json;1175;win;116.0;91.0
1053;nhl05.json;1176;win;107.0;68.0
1054;nhl05.json;1177;win;92.0;77.0
1056;nhl05.json;1179;win;98.0;96.0
1058;nhl05.json;1181;win;102.0;91.0
1059;nhl05.json;1182;win;85.0;64.0
1060;nhl05.json;1183;win;95.0;90.0
1061;nhl05.json;1184;win;53.0;100.0
1064;nhl05.json;1187;win;95.0;97.0
1065;nhl05.json;1188;win;100.0;83.0
1066;nhl05.json;1189;win;91.0;96.0
1067;nhl05.json;1190;win;68.0;56.0
1069;nhl05.json;1192;win;100.0;94.0
1071;nhl05.json;1194;win;77.0;85.0
1073;nhl05.json;1196;win;87.0;74.0
1075;nhl05.json;1198;win;86.0;111.0
1078;nhl05.json;1201;win;97.0;96.0
1079;nhl05.json;1202;win;97.0;100.0
1081;nhl05.json;1204;win;102.0;79.0
1086;nhl05.json;1209;win;70.0;61.0
1088;nhl05.json;1211;win;97.0;99.0
1089;nhl05.json;1212;win;61.0;72.0
1090;nhl05.json;1213;win;106.0;88.0
1091;nhl05.json;1214;win;66.0;89.0
1093;nhl05.json;1216;win;56.0;78.0
1094;nhl05.json;1217;win;93.0;95.0
1095;nhl05.json;1218;win;122.0;111.0
1096;nhl05.json;1219;win;96.0;103.0
1097;nhl05.json;1220;win;88.0;58.0
1101;nhl05.json;1224;win;104.0;124.0
1108;nhl06.json;124;win;8.0;9.0
1109;nhl06.json;125;win;5.0;4.0
1112;nhl06.json;128;win;14.0;8.0
1113;nhl06.json;129;win;7.0;14.0
1115;nhl06.json;131;win;14.0;12.0
1119;nhl06.json;135;win;8.0;10.0
1121;nhl06.json;137;win;8.0;11.0
1123;nhl06.json;139;win;9.0;14.0
1124;nhl06.json;140;win;9.0;11.0
1125;nhl06.json;141;win;4.0;12.0
1126;nhl06.json;142;win;5.0;8.0
1132;nhl06.json;148;win;5.0;10.0
1137;nhl06.json;153;win;11.0;7.0
1138;nhl06.json;154;win;12.0;10.0
1139;nhl06.json;155;win;16.0;8.0
1141;nhl06.json;157;win;10.0;10.0
1144;nhl06.json;160;win;10.0;18.0
1147;nhl06.json;163;win;5.0;8.0
1148;nhl06.json;164;win;13.0;19.0
1149;nhl06.json;165;win;8.0;10.0
1150;nhl06.json;166;win;10.0;8.0
1151;nhl06.json;167;win;13.0;10.0
1157;nhl06.json;173;win;13.0;7.0
1158;nhl06.json;174;win;18.0;9.0
1163;nhl06.json;179;win;9.0;14.0
1166;nhl06.json;182;win;18.0;15.0
1170;nhl06.json;186;win;12.0;17.0
1174;nhl06.json;190;win;22.0;6.0
1183;nhl06.json;199;win;17.0;9.0
1184;nhl06.json;200;win;14.0;15.0
1185;nhl06.json;201;win;6.0;11.0
1186;nhl06.json;202;win;18.0;14.0
1191;nhl06.json;207;win;15.0;22.0
1192;nhl06.json;208;win;23.0;10.0
1193;nhl06.json;209;win;19.0;7.0
1196;nhl06.json;212;win;10.0;22.0
1198;nhl06.json;214;win;20.0;20.0
1200;nhl06.json;216;win;19.0;15.0
1202;nhl06.json;218;win;25.0;11.0
1209;nhl06.json;225;win;17.0;16.0
1213;nhl06.json;229;win;9.0;11.0
1214;nhl06.json;230;win;12.0;28.0
1216;nhl06.json;232;win;21.0;19.0
1218;nhl06.json;234;win;10.0;13.0
1219;nhl06.json;235;win;19.0;16.0
1220;nhl06.json;236;win;16.0;19.0
1222;nhl06.json;238;win;19.0;16.0
1224;nhl06.json;240;win;17.0;27.0
1226;nhl06.json;242;win;19.0;16.0
1227;nhl06.json;243;win;23.0;19.0
1229;nhl06.json;245;win;11.0;17.0
1230;nhl06.json;246;win;11.0;11.0
1231;nhl06.json;247;win;28.0;22.0
1232;nhl06.json;248;win;16.0;8.0
