Count;Season;gameId;Result;X;Y
137;nhl05.json;260;win;0.64705884;0.8611111
139;nhl05.json;262;win;0.3529412;0.5277778
141;nhl05.json;264;win;0.44444445;0.76666665
144;nhl05.json;267;win;0.57894737;0.5
146;nhl05.json;269;win;0.5555556;0.65789473
148;nhl05.json;271;win;0.78125;0.6944444
150;nhl05.json;273;win;0.47058824;0.5294118
155;nhl05.json;278;win;0.6;0.81578946
158;nhl05.json;281;win;0.475;0.5263158
159;nhl05.json;282;win;0.8125;0.42105263
160;nhl05.json;283;win;0.65789473;0.68421054
162;nhl05.json;285;win;0.7941176;0.625
163;nhl05.json;286;win;0.5;0.3888889
166;nhl05.json;289;win;0.5;0.7631579
167;nhl05.json;290;win;0.65789473;0.2631579
170;nhl05.json;293;win;0.6;0.4473684
173;nhl05.json;296;win;0.8235294;0.5263158
174;nhl05.json;297;win;0.5952381;0.8055556
176;nhl05.json;299;win;0.47368422;0.7941176
177;nhl05.json;300;win;0.675;0.6315789
182;nhl05.json;305;win;0.6136364;0.475
184;nhl05.json;307;win;0.5;0.25
188;nhl05.json;311;win;0.6666667;0.45
190;nhl05.json;313;win;0.42857143;0.4
201;nhl05.json;324;win;0.72727275;0.5952381
202;nhl05.json;325;win;0.675;0.45454547
204;nhl05.json;327;win;0.6086956;0.5
206;nhl05.json;329;win;0.6818182;0.47619048
207;nhl05.json;330;win;0.7631579;0.70454544
210;nhl05.json;333;win;0.47619048;0.275
211;nhl05.json;334;win;0.36363637;0.45454547
216;nhl05.json;339;win;0.5681818;0.70454544
218;nhl05.json;341;win;0.4347826;0.73913044
219;nhl05.json;342;win;0.4090909;0.39130434
224;nhl05.json;347;win;0.85;0.4375
227;nhl05.json;350;win;0.67391306;0.42857143
228;nhl05.json;351;win;0.52;0.6956522
230;nhl05.json;353;win;0.54;0.4347826
231;nhl05.json;354;win;0.5869565;0.6666667
233;nhl05.json;356;win;0.45833334;0.4090909
238;nhl05.json;361;win;0.85714287;0.6666667
240;nhl05.json;363;win;0.54545456;0.42
241;nhl05.json;364;win;0.7380952;0.62
243;nhl05.json;366;win;0.64;0.6041667
244;nhl05.json;367;win;0.5576923;0.62
245;nhl05.json;368;win;0.67391306;0.5652174
247;nhl05.json;370;win;0.67391306;0.4347826
248;nhl05.json;371;win;0.39130434;0.66
249;nhl05.json;372;win;0.48;0.53846157
251;nhl05.json;374;win;0.25;0.28
252;nhl05.json;375;win;0.6730769;0.4
253;nhl05.json;376;win;0.75;0.5
255;nhl05.json;378;win;0.36;0.375
256;nhl05.json;379;win;0.5576923;0.65384614
258;nhl05.json;381;win;0.40384614;0.8636364
260;nhl05.json;383;win;0.82608694;0.63461536
263;nhl05.json;386;win;0.36;0.6851852
268;nhl05.json;391;win;0.63461536;0.6111111
271;nhl05.json;394;win;0.5185185;0.68
272;nhl05.json;395;win;0.5;0.44230768
273;nhl05.json;396;win;0.6296296;0.44642857
276;nhl05.json;399;win;0.66071427;0.48
278;nhl05.json;401;win;0.53571427;0.42592594
281;nhl05.json;404;win;0.46153846;0.4107143
283;nhl05.json;406;win;0.6785714;0.56
287;nhl05.json;410;win;0.7;0.39285713
288;nhl05.json;411;win;0.5740741;0.43103448
290;nhl05.json;413;win;0.58928573;0.27083334
291;nhl05.json;414;win;0.4814815;0.37931034
298;nhl05.json;421;win;0.39655173;0.2962963
303;nhl05.json;426;win;0.6034483;0.75
305;nhl05.json;428;win;0.5;0.6785714
306;nhl05.json;429;win;0.35714287;0.6034483
307;nhl05.json;430;win;0.6666667;0.4814815
310;nhl05.json;433;win;0.5833333;0.36666667
316;nhl05.json;439;win;0.55;0.51666665
317;nhl05.json;440;win;0.7;0.37931034
319;nhl05.json;442;win;0.41935483;0.7096774
320;nhl05.json;443;win;0.26923078;0.36666667
324;nhl05.json;447;win;0.625;0.56666666
325;nhl05.json;448;win;0.3548387;0.7222222
327;nhl05.json;450;win;0.6551724;0.4642857
329;nhl05.json;452;win;0.65;0.7222222
330;nhl05.json;453;win;0.5;0.6166667
334;nhl05.json;457;win;0.6964286;0.44827586
337;nhl05.json;460;win;0.58064514;0.63793105
338;nhl05.json;461;win;0.6666667;0.3
