Count;Season;gameId;Result;X;Y
351;nhl05.json;474;draw;0.4516129;0.6166667
360;nhl05.json;483;draw;0.671875;0.60294116
362;nhl05.json;485;draw;0.67741936;0.6818182
368;nhl05.json;491;draw;0.61290324;0.8
369;nhl05.json;492;draw;0.6911765;0.28125
378;nhl05.json;501;draw;0.47058824;0.3548387
386;nhl05.json;509;draw;0.64705884;0.61764705
389;nhl05.json;512;draw;0.5151515;0.29032257
397;nhl05.json;520;draw;0.42424244;0.7
402;nhl05.json;525;draw;0.5416667;0.7058824
406;nhl05.json;529;draw;0.4054054;0.6911765
408;nhl05.json;531;draw;0.27142859;0.42647058
411;nhl05.json;534;draw;0.3939394;0.42857143
412;nhl05.json;535;draw;0.3382353;0.5694444
415;nhl05.json;538;draw;0.5;0.7
427;nhl05.json;550;draw;0.5810811;0.6891892
430;nhl05.json;553;draw;0.6805556;0.7083333
432;nhl05.json;555;draw;0.5263158;0.6282051
440;nhl05.json;563;draw;0.3857143;0.7162162
441;nhl05.json;564;draw;0.31428573;0.5135135
442;nhl05.json;565;draw;0.3611111;0.6315789
454;nhl05.json;577;draw;0.6025641;0.3783784
457;nhl05.json;580;draw;0.63414633;0.6621622
460;nhl05.json;583;draw;0.6282051;0.5375
468;nhl05.json;591;draw;0.47368422;0.44047618
472;nhl05.json;595;draw;0.625;0.71794873
483;nhl05.json;606;draw;0.6666667;0.53846157
486;nhl05.json;609;draw;0.597561;0.65
494;nhl05.json;617;draw;0.5595238;0.3125
497;nhl05.json;620;draw;0.37179488;0.4318182
505;nhl05.json;628;draw;0.375;0.36585367
513;nhl05.json;636;draw;0.52272725;0.6785714
518;nhl05.json;641;draw;0.6395349;0.60465115
523;nhl05.json;646;draw;0.6666667;0.4883721
529;nhl05.json;652;draw;0.71428573;0.6744186
530;nhl05.json;653;draw;0.53571427;0.3690476
532;nhl05.json;655;draw;0.70454544;0.5888889
536;nhl05.json;659;draw;0.45652175;0.3409091
540;nhl05.json;663;draw;0.44186047;0.6976744
542;nhl05.json;665;draw;0.38636363;0.53409094
550;nhl05.json;673;draw;0.4431818;0.53488374
553;nhl05.json;676;draw;0.7;0.72727275
556;nhl05.json;679;draw;0.3888889;0.45454547
560;nhl05.json;683;draw;0.39772728;0.2840909
562;nhl05.json;685;draw;0.54651165;0.57608694
565;nhl05.json;688;draw;0.7386364;0.53409094
566;nhl05.json;689;draw;0.67777777;0.5543478
574;nhl05.json;697;draw;0.3617021;0.2888889
580;nhl05.json;703;draw;0.5638298;0.45652175
582;nhl05.json;705;draw;0.6122449;0.54545456
585;nhl05.json;708;draw;0.4673913;0.62765956
586;nhl05.json;709;draw;0.5106383;0.5851064
594;nhl05.json;717;draw;0.61;0.5543478
600;nhl05.json;723;draw;0.5520833;0.4387755
605;nhl05.json;728;draw;0.6979167;0.6875
610;nhl05.json;733;draw;0.45;0.7291667
611;nhl05.json;734;draw;0.6666667;0.30851063
615;nhl05.json;738;draw;0.5510204;0.57
619;nhl05.json;742;draw;0.44791666;0.33
623;nhl05.json;746;draw;0.59;0.67346936
628;nhl05.json;751;draw;0.52040815;0.5208333
632;nhl05.json;755;draw;0.68;0.7
634;nhl05.json;757;draw;0.5882353;0.5980392
640;nhl05.json;763;draw;0.5192308;0.5882353
641;nhl05.json;764;draw;0.30612245;0.6372549
643;nhl05.json;766;draw;0.6372549;0.6666667
646;nhl05.json;769;draw;0.6862745;0.5416667
647;nhl05.json;770;draw;0.56;0.5833333
649;nhl05.json;772;draw;0.5576923;0.5294118
658;nhl05.json;781;draw;0.63461536;0.40384614
660;nhl05.json;783;draw;0.3137255;0.39215687
661;nhl05.json;784;draw;0.55;0.509434
664;nhl05.json;787;draw;0.65384614;0.5943396
665;nhl05.json;788;draw;0.59615386;0.41509435
668;nhl05.json;791;draw;0.5092593;0.58181816
676;nhl05.json;799;draw;0.32692307;0.6981132
678;nhl05.json;801;draw;0.3148148;0.47115386
679;nhl05.json;802;draw;0.6603774;0.6481481
684;nhl05.json;807;draw;0.6764706;0.7254902
687;nhl05.json;810;draw;0.5;0.7358491
691;nhl05.json;814;draw;0.4811321;0.5740741
692;nhl05.json;815;draw;0.6018519;0.5660377
697;nhl05.json;820;draw;0.5283019;0.6826923
713;nhl05.json;836;draw;0.6886792;0.5277778
714;nhl05.json;837;draw;0.5089286;0.5714286
723;nhl05.json;846;draw;0.6339286;0.35185185
729;nhl05.json;852;draw;0.53636366;0.49122807
730;nhl05.json;853;draw;0.5603448;0.3909091
733;nhl05.json;856;draw;0.5948276;0.5344828
735;nhl05.json;858;draw;0.5877193;0.35454544
737;nhl05.json;860;draw;0.71428573;0.6909091
738;nhl05.json;861;draw;0.49137932;0.54545456
747;nhl05.json;870;draw;0.5689655;0.6465517
755;nhl05.json;878;draw;0.47368422;0.5762712
764;nhl05.json;887;draw;0.39655173;0.59836066
768;nhl05.json;891;draw;0.5;0.38793105
781;nhl05.json;904;draw;0.5833333;0.6333333
783;nhl05.json;906;draw;0.5677966;0.4
784;nhl05.json;907;draw;0.5081967;0.45
787;nhl05.json;910;draw;0.6229508;0.55932206
790;nhl05.json;913;draw;0.38135594;0.5873016
791;nhl05.json;914;draw;0.31967214;0.55737704
792;nhl05.json;915;draw;0.48333332;0.58196723
793;nhl05.json;916;draw;0.515873;0.58870965
794;nhl05.json;917;draw;0.59016395;0.6803279
799;nhl05.json;922;draw;0.56666666;0.5423729
800;nhl05.json;923;draw;0.516129;0.6557377
802;nhl05.json;925;draw;0.62903225;0.73770493
804;nhl05.json;927;draw;0.5952381;0.63709676
813;nhl05.json;936;draw;0.40983605;0.58064514
814;nhl05.json;937;draw;0.38333333;0.515625
815;nhl05.json;938;draw;0.4918033;0.5
819;nhl05.json;942;draw;0.39344263;0.5859375
820;nhl05.json;943;draw;0.5491803;0.64285713
824;nhl05.json;947;draw;0.46825397;0.7222222
826;nhl05.json;949;draw;0.41269842;0.5793651
831;nhl05.json;954;draw;0.64285713;0.515625
837;nhl05.json;960;draw;0.3951613;0.421875
843;nhl05.json;966;draw;0.50793654;0.46153846
860;nhl05.json;983;draw;0.57575756;0.6328125
862;nhl05.json;985;draw;0.46212122;0.7265625
868;nhl05.json;991;draw;0.3923077;0.47727272
869;nhl05.json;992;draw;0.5703125;0.68939394
875;nhl05.json;998;draw;0.58208954;0.7307692
890;nhl05.json;1013;draw;0.48507464;0.5588235
899;nhl05.json;1022;draw;0.73880595;0.6617647
901;nhl05.json;1024;draw;0.4710145;0.5294118
906;nhl05.json;1029;draw;0.5970149;0.5942029
907;nhl05.json;1030;draw;0.5362319;0.5588235
908;nhl05.json;1031;draw;0.5714286;0.57246375
909;nhl05.json;1032;draw;0.557971;0.38235295
914;nhl05.json;1037;draw;0.33333334;0.5
916;nhl05.json;1039;draw;0.5;0.6376812
917;nhl05.json;1040;draw;0.6884058;0.375
922;nhl05.json;1045;draw;0.5642857;0.6357143
923;nhl05.json;1046;draw;0.375;0.5928571
929;nhl05.json;1052;draw;0.73913044;0.40714285
936;nhl05.json;1059;draw;0.59859157;0.57746476
937;nhl05.json;1060;draw;0.3768116;0.5797101
940;nhl05.json;1063;draw;0.63380283;0.6642857
942;nhl05.json;1065;draw;0.4722222;0.50714284
944;nhl05.json;1067;draw;0.7285714;0.556338
954;nhl05.json;1077;draw;0.37857142;0.37142858
963;nhl05.json;1086;draw;0.5625;0.40140846
965;nhl05.json;1088;draw;0.5810811;0.5
968;nhl05.json;1091;draw;0.7430556;0.38732395
971;nhl05.json;1094;draw;0.5972222;0.7013889
974;nhl05.json;1097;draw;0.5694444;0.5068493
983;nhl05.json;1106;draw;0.34246576;0.5743243
987;nhl05.json;1110;draw;0.5205479;0.6486486
993;nhl05.json;1116;draw;0.6891892;0.5684931
995;nhl05.json;1118;draw;0.6891892;0.41095892
996;nhl05.json;1119;draw;0.6216216;0.7432432
997;nhl05.json;1120;draw;0.6351351;0.6216216
999;nhl05.json;1122;draw;0.5;0.36301368
1001;nhl05.json;1124;draw;0.41216215;0.6933333
1008;nhl05.json;1131;draw;0.6533333;0.722973
1009;nhl05.json;1132;draw;0.56666666;0.53333336
